sample_id	TNFRSF14	LDL-receptor	ITGB2	IL-17RA	TNF-R2	MMP-9	EPHB4	IL2-RA	OPG	ALCAM	TFF3	SELP	CSTB	MCP-1	CD163	Gal-3	GRN	MEPE	BLM-hydrolase	PLC	LTBR	Notch-3	TIMP4	CNTN1	CDH5	TLT-2	FABP4	TFPI	PAI	CCL24	TR	TNFRSF10C	GDF-15	SELE	AZU1	DLK-1	SPON1	MPO	CXCL16	IL-6RA	RETN	IGFBP-1	CHIT1	TR-AP	CCL22	PSP-D	PI3	Ep-CAM	AP-N	AXL	IL-1RT1	MMP-2	FAS	MB	TNFSF13B	PRTN3	PCSK9	U-PAR	OPN	CTSD	PGLYRP1	CPA1	JAM-A	Gal-4	IL-1RT2	SHPS-1	CCL15	CASP-3	uPA	CPB1	CHI3L1	ST2	t-PA	SCGB3A2	EGFR	IGFBP-7	CD93	IL-18BP	COL1A1	PON3	CTSZ	MMP-3	RARRES2	ICAM-2	KLK6	PDGF-subunit-A	TNF-R1	IGFBP-2	vWF	PECAM-1	NT-pro-BNP	CCL16
s_111	5.15570532	5.203933184	4.923559087	5.005914722	4.992573219	6.241874874	5.191418874	5.290087399	5.571428277	5.208002598	4.813259502	5.44563645	5.204966919	5.555585604	5.305983083	5.54335976	5.199893931	5.514501859	5.069491028	5.229435537	5.009572125	5.5226013	5.364382866	5.387166102	4.220314357	5.285271723	5.374411608	5.447331036	4.639318458	5.287099875	5.190046459	5.174808237	5.669284065	5.335734353	5.620822704	5.852006939	5.345918703	5.192130788	5.094050796	5.102989639	5.247994042	5.291236211	6.132354395	5.166018164	5.557902526	5.830673266	4.746707163	5.328487653	5.148132081	5.089112063	4.773577931	5.777996531	4.942799321	5.169937884	5.342703662	4.773292618	3.937516639	5.3115935	5.520228722	5.032218283	4.78570887	5.441365521	5.203853334	5.455717514	5.069618936	5.447676483	4.970905773	5.495785612	5.377163139	5.518841982	5.205225481	4.630175502	6.081894052	3.763547926	5.404605061	5.149576146	5.289293539	5.102525462	4.787900245	6.077972323	4.801735556	4.965917979	5.126261506	5.242425689	4.875891822	4.778318947	4.987419195	5.177134279	6.241043275	5.387766216	5.602065966	5.481358685
s_527	5.031645884	4.97782262	5.049854035	6.303389841	4.751839435	6.014960323	4.974715926	4.328839007	5.040340898	5.080393073	4.635165809	4.915369416	4.901972845	5.198389628	4.692661309	5.22292191	4.999773572	4.900123871	4.747626048	4.805224348	5.05211605	4.796290975	5.037276161	5.215450721	5.204548556	5.174739301	5.277431972	5.424272919	5.876154408	5.090170474	5.449637395	5.757447	4.931095	5.58323117	5.23841688	4.957282725	5.076207365	4.94230996	5.132004955	5.105590492	4.796837239	4.005510061	4.85384084	5.251810101	4.456950732	4.365804842	5.494301745	4.995699275	5.279173928	4.939344504	5.076876139	4.802935614	4.897791573	4.918255156	4.997161047	4.830072896	5.006213998	4.954357612	5.471415131	4.975324615	5.246653591	5.382258975	5.294353763	4.861924998	5.061858728	5.341925832	4.644352418	5.609362241	4.514389465	5.36734213	4.92104931	5.12256503	3.91788254	3.9045808	5.172574267	4.923037931	4.741668967	4.703101801	5.686137707	5.287134629	4.521501681	4.620799796	5.202801005	5.354993767	4.970085406	6.010816559	4.892706185	4.670138947	5.026515139	5.055074323	5.004055966	5.622887473
s_705	5.261072569	5.206269537	4.33181675	6.509725692	5.020968709	5.125403347	5.250473001	4.999209453	4.99361005	5.378965079	5.002731815	5.28832812	5.317876624	5.067861097	4.853356895	5.568799078	4.964211428	6.115396486	5.189901853	5.210621246	4.957839408	5.354981297	5.183313986	5.109692697	3.900359101	5.244338592	5.41549636	4.944764718	5.578125579	5.237642321	4.941007111	5.49305376	4.70636934	4.785793364	5.62642077	5.442615546	5.140965424	4.729294069	4.88042343	5.320164226	5.327951157	4.142855617	6.088362199	5.121406178	4.283565653	4.899681453	4.779055529	5.011457211	5.153563881	5.138460651	5.201573238	5.62967487	5.155799797	5.115722368	5.13565787	5.228372256	3.984638544	5.502833851	5.812986784	5.074169901	5.390092218	5.404253881	6.08700862	6.015032247	5.098802115	5.773635312	4.926318292	6.569877164	5.555224135	5.36415915	5.92470719	4.914530305	6.883442924	5.442527914	5.204692749	4.803777602	5.173162957	5.200400968	5.195987268	6.430648663	4.905908687	4.973765897	5.04395788	5.37697459	5.512198962	5.757295737	5.101845601	4.891236196	5.734224241	5.523585207	5.788155966	4.257395392
s_1468	5.292686669	5.361388008	5.17632381	4.696504555	4.935527023	5.342133102	5.18189185	4.979214374	4.798762911	5.081423732	4.708453308	5.459295163	5.637261189	5.289772024	5.124047848	5.370409693	4.915944439	5.23656885	5.191458478	5.347622512	4.902491083	5.07555451	5.300873682	4.887627598	4.823949991	5.221615076	5.791438817	4.607440983	5.925467169	3.766058449	5.734317399	4.524853679	5.231303462	5.454155211	5.175101909	5.646285693	4.933188477	5.121625507	4.954079299	5.165811128	4.932014519	3.820342458	3.908440239	5.544654768	3.900359422	5.171051368	5.143895346	5.785243689	4.857316077	5.122758578	5.202305953	4.886533179	5.324440176	5.23915874	4.999607631	5.067797346	4.764263971	5.278961956	5.214554968	5.265283622	5.31756351	5.319456639	5.319910253	4.875263195	4.765774945	4.914605449	4.759182576	6.312915881	5.15665461	5.886470645	5.125054031	4.395442919	5.415664129	4.247328929	4.988171219	5.27076511	5.140179743	5.249261441	5.357089541	3.929575905	5.018173718	4.62826316	5.244056213	5.318927643	4.884768164	5.716702734	5.309926882	4.941667981	3.878711356	5.402759888	5.783045966	4.605994219
s_1336	5.205554197	5.146659572	4.907282555	4.981680738	5.056054727	6.11884145	4.98550079	4.651991787	4.552726898	4.944757004	4.696327814	5.020228136	5.222914735	5.081086134	4.773062944	5.032186037	4.58181431	4.941131331	5.42327527	5.300157202	4.983261069	5.082873258	5.491395448	4.796775373	4.687274182	4.713608334	5.2898729	4.873528964	5.209137161	5.85120608	5.224009449	5.530241822	4.980556743	4.90165493	5.070415123	5.821840957	5.055481514	4.899285221	4.814913751	4.585501146	5.796410547	3.781456976	7.237292134	4.824475062	4.796806643	4.681574738	5.629078733	4.455911799	4.84703686	4.658793385	4.704927864	4.801653976	5.042471991	5.112246834	4.701701327	4.41953685	4.942579664	5.007315366	5.092148101	4.853770575	5.78032956	4.336632663	4.837843792	4.467180461	4.881765748	5.131306059	4.761988365	5.725285182	4.709808713	4.532190567	4.026241951	5.146148361	4.622167235	4.274019708	4.823312711	4.827535356	5.107117552	4.94517973	5.153873643	4.444959926	5.099017488	4.811795625	4.895269724	4.894013275	4.939263194	4.666578576	5.097393124	4.692684106	3.133695392	4.904853838	5.065405966	4.792859567
s_322	6.634459074	4.545541432	4.836534251	5.534747455	6.537805014	4.584860192	6.063797601	6.113115961	6.57424399	5.86725461	6.228327626	5.859048736	7.271981325	6.050553374	6.105184749	6.218040174	5.656361069	6.063584284	5.388493401	6.332142338	6.117613945	6.045731895	5.993192186	4.948634148	4.361199484	5.390585791	6.774264954	5.358389065	6.412913976	4.716391787	6.333006087	5.283720369	8.08994972	5.666522266	5.706965285	5.75308675	6.03187481	5.107496972	5.836102972	4.953845187	5.671992354	6.897298502	6.828350133	4.550308173	4.70655634	7.132461193	6.173744414	4.066673567	6.386638804	5.468067903	6.045445273	6.657214766	5.913821385	6.299001697	7.220751548	5.796465423	5.443040111	6.87864655	7.093000751	6.353634619	5.79994027	6.559440432	6.556353818	6.280029735	4.967776021	5.414017632	6.087722121	5.773974977	5.919354672	6.415337404	7.865013896	6.816677045	5.525849656	5.98542342	4.857239662	6.938141502	6.122248468	6.569322283	5.004550636	3.726301526	5.444013389	6.49461166	5.48511638	5.38776555	5.570922567	7.318125534	6.615806395	6.691043817	4.93090051	5.532272193	11.94644597	6.278730087
s_778	4.098530573	4.065458482	3.784920156	4.636975537	3.837512589	3.936988467	4.39614789	3.618159984	4.045377819	3.847326495	3.963039096	3.417969449	4.216713018	4.833647166	3.530030954	4.308582091	3.563136629	3.80544098	3.645922944	3.976339514	4.132431044	3.521766802	5.011130384	4.109756338	3.486115573	3.951259783	3.916131835	3.604531666	4.494420972	4.839637177	3.66204172	4.384834923	4.38023498	3.197822556	3.963709575	4.070759014	4.560270339	4.094817067	4.149499553	3.497805315	3.787041668	4.195542095	4.416160727	3.879001235	3.82449587	5.567850033	3.083805685	5.006474793	3.913317714	3.589343684	4.044286644	3.534898871	3.852479669	3.917611478	3.804695378	4.133898808	4.246035535	4.13444954	3.294545131	3.804933507	3.697757633	4.141059367	4.461323136	4.5772251	3.957526954	4.108045477	3.681999515	4.843674973	7.96590436	4.590372135	4.965329989	3.850017041	3.63281803	4.270777449	3.864655166	3.84441556	3.976974067	3.99587004	3.624096849	3.573911842	4.102127255	3.118930895	3.877385788	3.469727338	3.885397543	4.575288233	3.766811537	4.278264802	3.080710783	3.460563591	5.485325966	3.446416834
s_567	4.147115429	4.363234834	3.465935413	4.113060458	4.050131361	6.219609824	4.300141012	4.322736558	4.234068845	3.849558747	3.849413903	5.019919681	4.597815449	5.284162469	4.358103313	4.157771995	4.09679312	4.183200017	3.985450673	4.002809942	3.955311345	3.484592854	4.541427866	4.045989321	3.35142221	3.948477239	4.239467557	4.332957118	5.413677096	4.292653393	4.81014366	4.556354987	4.89640208	4.650591692	4.960951061	4.523715149	4.696546816	4.603979861	3.891690398	3.556177066	4.541915515	4.506901923	3.905259546	3.950128105	3.973519038	4.586373294	4.125821156	2.762183038	3.914851603	3.575406029	3.988125275	3.423938212	3.881047516	4.25258326	3.907813421	4.711605614	3.999086061	4.602305618	3.83102514	4.231849938	5.107626348	4.590042295	4.487886721	4.3956106	3.748841846	3.858503624	3.820371912	5.232266652	3.92045709	4.629039552	5.05723811	3.502956904	4.164278011	4.001395918	3.781907724	3.925436881	4.224607035	4.102083895	3.555691389	3.35436918	4.503393	4.091704212	4.119518817	3.939362733	4.277048762	5.770713252	4.25229979	4.010317961	3.686929126	4.054119252	4.933325966	4.313480432
s_563	5.500752901	5.84909181	5.190741987	5.023224797	5.421189956	5.901255421	5.550205528	5.407499204	5.219273442	5.404383526	5.023886373	5.882040147	5.1756193	5.676005581	5.156708548	5.333724553	5.376038413	4.780200317	5.377884206	5.320664822	5.472230808	5.162845031	5.475995263	5.211040643	5.610456712	5.801211058	4.864309041	5.437877271	6.302067016	6.673822258	5.612036432	5.665519454	5.608980016	5.496827202	5.518595297	6.028014941	5.389416488	5.611050339	5.132913684	5.737528862	4.80015736	4.332398502	6.68701077	5.275416212	4.122735958	5.319492433	5.411958205	3.87976124	5.146985404	5.357218457	5.454352435	4.99644393	5.142823842	5.645602593	4.691629339	5.179355796	5.55032753	5.040277028	5.011508261	6.111773568	5.407855593	5.557274372	5.474050967	5.302275259	5.377186183	5.343873613	5.262484057	6.376530953	4.77117861	5.48668874	5.072083398	5.845656794	5.653280398	5.209911104	5.313200148	5.624027137	5.188606423	5.494458956	5.148275593	4.551492189	5.541724356	5.043359012	5.350625926	5.571057581	5.67286466	6.587717246	5.23399139	5.416066592	5.536493818	5.603345254	3.780555182	5.587833692
s_724	5.350978349	5.022965993	5.432192886	5.156036931	5.154643051	5.267369256	4.980230957	5.071494529	5.414032428	5.171674289	4.81379855	5.726209006	5.547098127	5.107875166	4.962595234	5.086620417	5.15201898	4.319967679	5.00662673	5.299330178	5.276982783	5.23386795	5.41566139	4.763774146	5.957841467	5.238773013	5.390710138	5.235187659	5.824246672	5.703622015	5.093430656	5.33803135	5.760470718	5.403498088	5.95742206	5.458280623	5.300182488	5.16814	4.744189744	4.908785256	5.128941391	4.848190162	6.130490972	4.885881498	4.044529754	6.151763951	4.872744041	3.806333839	4.700909516	4.95305257	4.913980682	5.345680964	5.197358353	5.092051781	4.60983341	4.790824188	4.854783693	4.802688088	5.117068519	5.849987985	4.806739329	5.174398178	5.856492669	4.869280238	4.793191915	4.603249769	4.996235029	6.542842011	4.610332082	5.063603218	6.172278659	5.408791367	5.023008196	3.902306439	4.664943191	5.20173487	5.128912762	5.055189923	5.187055277	4.454012797	5.299386502	4.690427856	5.052464495	4.813150354	4.859960193	5.388919049	4.986915688	5.194997511	6.356922394	5.554343476	5.916925966	5.374599996
s_619	5.443612469	5.928679008	5.751180669	5.291264534	5.463927711	5.634867798	5.078079905	5.316887046	5.331545681	5.288023183	5.074039095	6.030199432	5.391569569	5.761463751	5.740795486	5.982640184	5.384843677	4.192937325	5.184455851	5.240449551	5.336402157	5.556384332	5.593197845	5.406841136	6.125037157	5.142410187	5.798604796	5.383511173	6.503023257	4.56670923	6.046074317	5.920192879	6.668622262	6.06359862	5.455282503	5.278117948	5.319784176	5.502840508	5.44831212	5.638166483	5.23681359	6.560997246	5.773689542	4.971578756	5.471078849	6.256557625	4.763083139	4.681372459	5.01334998	5.187579151	5.332068164	5.523612265	5.257192212	4.652669875	5.270563696	4.619181651	6.160164163	5.064095667	4.519726373	5.091079064	4.68863267	4.376165661	5.661790424	6.127922592	4.623957034	4.363407601	6.231396666	6.128342013	5.082854262	4.502503739	5.963489517	5.374259027	4.85818112	5.128026481	5.183782786	5.518547314	5.176402732	5.324223757	4.548861727	5.08258761	5.008653648	5.154162968	5.377074661	5.684733905	4.479954736	6.906959502	5.209921358	5.322765582	5.64763667	5.8941768	6.705515966	4.475309275
s_692	5.043179514	4.754286956	5.286707808	5.555780862	4.818449341	5.309019268	5.042893536	4.962215355	5.028856827	4.655695037	4.614056637	4.92964631	4.848443113	5.776343588	5.208742958	4.58704926	5.190901356	4.739928182	5.373697699	5.296232619	5.013178089	5.047127638	4.765225243	4.78718571	5.008456433	5.006832609	4.873057647	4.986680062	6.142047116	3.493973563	4.689042045	4.679191074	5.190500831	5.274247454	5.278974074	5.368075849	4.961415786	4.864008036	4.816718503	5.084102555	4.878566261	4.443239461	5.530705276	5.131854584	5.029288788	5.891629948	5.19881174	5.03102753	4.675966095	4.784132568	4.688846846	4.800309568	5.049445913	6.231497284	4.731634566	5.144035269	5.430266331	4.855146975	5.342586383	5.196591834	4.721456927	5.086223338	5.334763919	5.113056113	5.127245	4.776776051	4.97724866	6.066944283	4.897438589	5.475128494	4.32660423	4.953135927	5.198121741	3.836122897	4.931358822	5.207546201	5.113916208	4.857074088	5.304726363	4.293890944	5.125156985	4.826685789	5.041230929	4.622009671	4.740662821	6.438713504	4.861770424	4.732726803	5.128609356	4.981236584	4.498625966	4.86575291
s_636	4.962047732	5.762577807	5.12735433	4.587581149	4.715545824	6.556040321	4.841294009	4.591326366	5.196909807	5.044902816	4.492867341	5.430063049	5.519172371	5.398751733	5.109577884	5.419226148	5.195121654	4.291687122	5.605258091	4.732491704	4.77073774	4.672153207	5.716133688	5.186071283	5.037809729	5.315166366	6.018085486	5.391800257	6.543644153	4.461319759	5.44438253	5.84927242	5.193333521	5.264744565	5.555368725	4.311474044	4.974689631	5.678452439	5.282532573	4.919115764	5.024596334	4.19315472	4.716741932	5.152544925	4.334331629	4.903444857	4.674757719	5.999895086	5.067009368	4.734759806	5.096448271	4.628506296	4.845076585	6.915332201	5.232362382	5.293172959	5.117522563	4.763069209	4.403984057	5.274107856	5.318900929	5.754788102	5.462530724	5.440451998	4.99136893	5.20623234	4.938137553	6.600731152	4.948906083	5.459711094	5.166590832	4.579085454	3.911965388	4.704556717	5.297389435	4.637502587	4.631463441	4.4518876	4.541925961	5.368423668	4.552940543	3.881054025	5.41231561	5.093101578	4.918038332	7.288469742	4.787960846	5.034594043	5.956060162	5.336045521	4.065635966	5.139853207
s_1462	4.965175754	4.173675322	4.568508532	4.996494253	4.728706254	4.926130248	5.008105593	5.105691551	4.495962011	4.779747197	4.403922769	5.850691503	4.489029896	5.071020847	4.697057972	4.783755438	5.121113944	6.154916614	5.381056024	4.867371658	4.684698455	4.688385092	4.776172808	4.657864949	4.058273406	4.862292392	4.36556867	4.631635705	5.684187504	4.001395242	4.859943372	5.04436196	4.3712187	4.880796758	4.928725499	5.054551751	5.09683855	4.134328927	4.563571729	5.329488092	4.910022067	5.175350698	3.571419576	4.965607085	5.310953012	5.357860493	4.279348563	4.343478184	4.870015621	4.982773366	4.714225962	5.078301208	4.550876817	5.321903203	5.114233768	4.749430237	4.791444646	4.801649099	5.624022507	4.282475871	4.911693681	4.419873291	5.231113857	4.627909114	4.782502248	4.701474113	4.277956728	6.09023932	4.912332171	4.548797902	4.396411596	5.74965816	4.724554231	5.144023839	4.906524965	4.851950914	4.840352115	4.885532146	5.081252747	5.681697614	4.262527416	5.576123486	4.279545512	4.815077351	4.996324751	6.434676275	4.89329899	5.100445476	5.020333141	5.069099652	4.494735966	4.87259978
s_936	5.34623655	4.584215463	4.930933347	4.562194963	5.343602371	5.007421508	4.997755513	4.829105018	5.316794199	5.298684267	4.846601052	5.285123886	5.40925971	5.473613551	4.967445905	5.395201701	4.884129783	4.288596292	5.042763551	5.313144916	5.188699448	5.859930642	5.325537335	5.238393697	4.652842852	4.784956857	5.303784511	4.727202096	5.546792723	5.447835561	5.033869009	4.823080705	5.914179726	4.049493114	5.930098243	6.263588067	5.369321643	5.31202017	5.212431752	5.077633167	5.118365864	6.144542329	4.791622003	4.83059621	4.496325687	5.095685499	5.739209093	4.014789931	4.97662842	5.015581243	4.771092739	4.825272389	5.36269924	5.341045228	5.051488294	4.670334614	4.674920921	5.145056533	5.158411183	4.86774513	5.090130481	4.438928715	5.033708986	4.615541171	4.852472578	5.044176228	4.738073416	5.336917279	5.052882607	4.442119398	5.672633597	4.790053303	4.95576446	4.854184608	4.831922247	5.07919265	5.335755502	5.176527199	4.691379556	5.5000237	4.999979002	4.877093054	4.988132131	4.342871804	5.444994739	6.016842895	5.506597423	6.323770365	4.369120273	4.855246029	6.889965966	5.050619517
s_591	5.112204866	5.025403324	5.080359124	4.672551669	4.754675646	5.720665271	5.189509418	4.842709567	5.436754672	4.681671513	4.629560784	5.530173239	5.409971119	5.031473957	5.480192025	4.329259353	5.386031469	5.554625801	5.37374859	5.074786965	4.676539348	4.933002105	6.073527576	4.885796031	3.510522406	4.354188729	6.033759565	5.253420728	6.775504554	3.88570541	4.651383347	4.559933071	5.999370299	5.731650053	4.788219711	5.609793261	4.885622112	4.906430302	5.190311231	5.069734186	4.4121007	4.633583769	0	5.509896186	3.989357804	3.965243408	7.136582695	6.371514243	5.170516622	4.682525258	4.865726307	5.46795509	5.027818407	5.359675397	4.411136924	4.591112662	5.203821463	5.288898119	4.916434556	5.84583931	5.167755675	5.324910741	5.281349437	5.592128045	5.555494048	5.110556946	4.954878918	6.439695223	4.989837282	5.491283156	5.882496632	5.049626893	5.231920657	10.61056445	4.935694627	5.186741461	4.670255568	4.858993182	4.481061437	4.707337989	5.448332984	5.157912002	4.979174176	4.608639537	5.099955945	5.913494618	4.938478094	4.653897164	3.693620218	5.14269749	5.891835966	5.45197336
s_1397	4.498749849	4.595784498	5.388945556	5.168805284	4.58584646	5.356815551	4.894719144	4.7723412	5.371043539	5.120072668	4.768452196	5.146383286	4.725654036	4.671871612	5.384372454	4.851800092	4.95409088	5.334363856	5.742720299	5.083861507	4.748223346	5.309121231	5.584240651	5.330300051	4.369043156	4.403349964	4.864672868	4.955012597	3.175724466	4.9025887	4.78850065	4.082742717	5.305862023	4.143948909	4.547194308	5.726474577	5.461022294	4.747865218	5.105928976	4.999382357	4.480526025	4.874503346	0	5.072123413	5.002839598	5.336484357	4.658988157	6.529653249	5.037852019	5.049396423	5.178060363	5.293494098	4.887833868	5.755134245	4.674198294	4.415060877	4.652273203	5.242529917	5.246119809	5.079844823	4.659494791	5.436555969	4.838819189	5.37152992	5.046085342	5.192009921	4.977323487	4.816978792	5.443024764	5.710066878	4.674632817	5.155026095	4.493460129	5.733214262	5.124120659	5.263157577	5.187197743	4.803188933	5.278405861	5.490620966	4.818458963	4.596777565	4.504246062	4.735087483	5.153793857	4.351389024	4.729409286	5.215225483	4.775971034	4.751042061	6.866905966	4.836273648
