Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,3-oxolithocholic_acid,Acetate,alloisolithocholic_acid,Butyrate,cholic_acid,deoxycholic_acid,glycocholic_acid,isodeoxycholic_acid,lithocholic_acid,propionate,succinate,taurocholic_acid,adapter,DNAconc,ForwardBarcode,Group,libraryname,mouse.number,nseqs,reads.in,reads.out,ReverseBarcode,sampleid,treatment
SRR22802580,WGA,287,1774067292,PRJNA912122,SAMN32225577,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1028034755,UNIVERSITY OF CHICAGO,2021-07-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762332,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-112.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:40:00Z,1,LiverD-112.01,SRP413645,0.261,38.33,0,2.96,1655.984,128.765,33.891,6.825,13.658,15.61,0.77,0.327,,,,,,,,,,,,
SRR22802581,WGA,273,1124051,PRJNA912122,SAMN32225568,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",732997,UNIVERSITY OF CHICAGO,2021-07-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762331,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-110.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T01:54:00Z,1,LiverD-110.02,SRP413645,0,7.8,0,0.55,0.017,0,0,0,0,0.45,0.97,0,,,,,,,,,,,,
SRR22802582,WGA,291,1690122861,PRJNA912122,SAMN32225653,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",908548394,UNIVERSITY OF CHICAGO,2022-02-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762330,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-129.25,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:30:00Z,1,LiverD-129.25,SRP413645,0,19.18,0,1.9,10.1,0.02,0,0,0,6.22,22.69,0,,,,,,,,,,,,
SRR22802583,WGA,291,1505387380,PRJNA912122,SAMN32225656,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",802469614,UNIVERSITY OF CHICAGO,2022-02-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762540,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-129.28,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:22:00Z,1,LiverD-129.28,SRP413645,0,4.75,0,0,0.43,0,0,0,0,0,0.37,0,,,,,,,,,,,,
SRR22802584,WGA,290,1957843584,PRJNA912122,SAMN32225652,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1052638694,UNIVERSITY OF CHICAGO,2022-02-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762329,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-129.24,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:46:00Z,1,LiverD-129.24,SRP413645,0,15.08,0,1.98,36.33,0.44,0,0,0.05,2.34,20.22,0,,,,,,,,,,,,
SRR22802585,WGA,290,1472979432,PRJNA912122,SAMN32225628,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",805202279,UNIVERSITY OF CHICAGO,2022-02-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762328,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-123.41,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:26:00Z,1,LiverD-123.41,SRP413645,0.25,60.49,0,3.75,1.07,18.08,0,0.67,15.77,11.34,17.88,0,,,,,,,,,,,,
SRR22802586,WGA,290,1648684594,PRJNA912122,SAMN32225627,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",900892519,UNIVERSITY OF CHICAGO,2022-02-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762327,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-123.39,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:33:00Z,1,LiverD-123.39,SRP413645,0.55,44.99,0,9.53,0.82,42.94,0,0.81,26.48,20.5,0.8,0,,,,,,,,,,,,
SRR22802587,WGA,313,2004181997,PRJNA912122,SAMN32225392,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",847892786,UNIVERSITY OF CHICAGO,2021-05-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762326,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-047.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-047.01,SRP413645,0.231012019,16.39,0.016508518,3.57,13.55711421,0.330797555,0.164729592,0,0.11276538,2.44,12.02,0.152010212,,,,,,,,,,,,
SRR22802588,WGA,291,1461043664,PRJNA912122,SAMN32225601,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",788388069,UNIVERSITY OF CHICAGO,2022-02-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762324,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-119.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-119.12,SRP413645,0,32.37,0,0.43,129.04,0,0.05,0,0,0.84,3.21,0,,,,,,,,,,,,
SRR22802589,WGA,290,1084842613,PRJNA912122,SAMN32225593,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",579973066,UNIVERSITY OF CHICAGO,2022-02-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762323,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-118.07,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:21:00Z,1,LiverD-118.07,SRP413645,0,0,0,0,8.73,0,275.18,0,0,0,0.18,96.91,,,,,,,,,,,,
SRR22802590,WGA,291,2029938504,PRJNA912122,SAMN32225520,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1089386763,UNIVERSITY OF CHICAGO,2022-02-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762322,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-094.08,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:42:00Z,1,LiverD-094.08,SRP413645,0.17,29.13,0,4.01,736.84,0.63,6.68,0.04,0,4.18,0.67,7.15,,,,,,,,,,,,
SRR22802591,WGA,290,1447457686,PRJNA912122,SAMN32225602,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",784893552,UNIVERSITY OF CHICAGO,2022-02-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762325,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-119.13,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:43:00Z,1,LiverD-119.13,SRP413645,0,6.13,0,0.33,43.97,0,0,0,0,0.28,1.11,0,,,,,,,,,,,,
SRR22802592,WGA,291,1527465877,PRJNA912122,SAMN32225352,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",814454998,UNIVERSITY OF CHICAGO,2022-02-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762321,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-029.10,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:32:00Z,1,LiverD-029.10,SRP413645,0,5.21,0,0,226.06,0,0.93,0,0,0,1.33,6.15,,,,,,,,,,,,
SRR22802593,WGA,290,1591388648,PRJNA912122,SAMN32225343,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",867286780,UNIVERSITY OF CHICAGO,2022-02-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762320,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-028.13,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:30:00Z,1,LiverD-028.13,SRP413645,0.023,17.52,0,0.46,239.312,0.004,1.634,0,0,0.66,2.63,0.137,,,,,,,,,,,,
SRR22802594,WGA,291,1450970105,PRJNA912122,SAMN32225342,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",781744978,UNIVERSITY OF CHICAGO,2022-01-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762319,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-028.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:19:00Z,1,LiverD-028.12,SRP413645,0.027,14.5,0,0.46,200.084,0.059,5.948,0,0,0.66,4.39,7.803,,,,,,,,,,,,
SRR22802595,WGA,314,3046703557,PRJNA912122,SAMN32226013,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1242706423,UNIVERSITY OF CHICAGO,2022-01-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762318,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-291.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:17:00Z,1,LiverD-291.01,SRP413645,13.286,48.94,0.912,9.68,1.842,109.722,0,3.081,54.815,19.39,0.87,0,,,,,,,,,,,,
SRR22802596,WGA,314,3124755769,PRJNA912122,SAMN32226011,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1275974772,UNIVERSITY OF CHICAGO,2022-01-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762316,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-289.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T04:02:00Z,1,LiverD-289.01,SRP413645,0.158,31.48,0,3.63,29.654,0,0.102,0,0.618,14.56,1.69,0,,,,,,,,,,,,
SRR22802597,WGA,313,2037392216,PRJNA912122,SAMN32225391,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",850401338,UNIVERSITY OF CHICAGO,2021-05-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762315,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-046.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:14:00Z,1,LiverD-046.01,SRP413645,0.541958383,13.77,0.084689946,2.58,41.05176906,5.850306104,0.074466222,0.172771694,11.37624192,3.97,1.4,0.031802107,,,,,,,,,,,,
SRR22802598,WGA,314,2647156341,PRJNA912122,SAMN32226010,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1079560299,UNIVERSITY OF CHICAGO,2022-01-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762314,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-288.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:54:00Z,1,LiverD-288.01,SRP413645,2.701,32.1,2.04,4.49,0.015,0.571,0,0,3.475,5.32,1.32,0,,,,,,,,,,,,
SRR22802599,WGA,314,3199535821,PRJNA912122,SAMN32226012,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1295536567,UNIVERSITY OF CHICAGO,2022-01-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762317,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-290.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:21:00Z,1,LiverD-290.01,SRP413645,85.166,32.27,13.698,10.53,2.492,536.042,0.355,62.377,371.314,7.08,1.12,0,,,,,,,,,,,,
SRR22802600,WGA,314,2963947219,PRJNA912122,SAMN32226009,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1196172936,UNIVERSITY OF CHICAGO,2022-01-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762313,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-286.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:10:00Z,1,LiverD-286.01,SRP413645,0.369,34.84,0,2.99,252.088,0,0.316,0,0,3.48,1.54,1.592,,,,,,,,,,,,
SRR22802601,WGA,313,2914271032,PRJNA912122,SAMN32226007,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1216779496,UNIVERSITY OF CHICAGO,2022-01-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762312,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-285.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:56:00Z,1,LiverD-285.02,SRP413645,0.003,8.91,0,0.46,0.189,0,0,0,0,0.66,0.92,0,,,,,,,,,,,,
SRR22802602,WGA,313,2534034985,PRJNA912122,SAMN32226006,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1042707374,UNIVERSITY OF CHICAGO,2022-01-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762311,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-285.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:31:00Z,1,LiverD-285.01,SRP413645,0.038,11.46,0,0.46,0.18,0,0,0,0,0.66,1.31,0,,,,,,,,,,,,
SRR22802603,WGA,314,3770823974,PRJNA912122,SAMN32226000,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1537058854,UNIVERSITY OF CHICAGO,2022-01-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762310,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-284.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:26:00Z,1,LiverD-284.02,SRP413645,0.053,31.84,0,3.99,88.033,0,0.84,0,0,3.64,62.72,0.018,,,,,,,,,,,,
SRR22802604,WGA,314,3391111325,PRJNA912122,SAMN32225816,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1381343706,UNIVERSITY OF CHICAGO,2022-01-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762308,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-195.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:32:00Z,1,LiverD-195.05,SRP413645,4.253,29.85,0.884,11.5,0.522,52.07,0,3.12,101.081,15.3,2.95,0.068,,,,,,,,,,,,
SRR22802605,WGA,314,3200026156,PRJNA912122,SAMN32225795,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1303338903,UNIVERSITY OF CHICAGO,2022-01-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762307,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-187.18,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:24:00Z,1,LiverD-187.18,SRP413645,0.332,53.71,0.085,4.63,26.321,37.291,0,0.762,16.68,10.71,31.15,0,,,,,,,,,,,,
SRR22802606,WGA,313,2038232878,PRJNA912122,SAMN32225731,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",845221482,UNIVERSITY OF CHICAGO,2022-01-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762305,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-150.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:33:00Z,1,LiverD-150.05,SRP413645,0.07,14.71,0,0.46,176.832,0.205,54.06,0,0,0.66,0.72,105.236,,,,,,,,,,,,
SRR22802607,WGA,313,2681083213,PRJNA912122,SAMN32225730,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1115036765,UNIVERSITY OF CHICAGO,2022-01-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762304,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-150.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:04:00Z,1,LiverD-150.04,SRP413645,0.073,16.4,0,0.46,1286.049,0.49,32.091,0,0,0.66,1.77,446.215,,,,,,,,,,,,
SRR22802608,WGA,313,1891801938,PRJNA912122,SAMN32225388,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",795895130,UNIVERSITY OF CHICAGO,2021-05-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762303,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-045.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:38:00Z,1,LiverD-045.01,SRP413645,0.198636594,9.73,0,3.06,2.582677523,0.296850299,0.101845081,0.112064855,0.141980702,0.33,4.59,0,,,,,,,,,,,,
SRR22802609,WGA,313,2944737063,PRJNA912122,SAMN32225732,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1214928345,UNIVERSITY OF CHICAGO,2022-01-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762306,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-150.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:14:00Z,1,LiverD-150.06,SRP413645,0.001,45.76,0,0.46,443.005,0.32,19.179,0,0,0.66,1.01,63.335,,,,,,,,,,,,
SRR22802610,WGA,314,3694908700,PRJNA912122,SAMN32225729,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1503232046,UNIVERSITY OF CHICAGO,2021-12-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762302,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-150.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:34:00Z,1,LiverD-150.01,SRP413645,23.709,32.82,3.184,16.77,5.198,486.919,4.007,44.012,153.896,29.55,0.72,1.636,,,,,,,,,,,,
SRR22802611,WGA,313,3350460744,PRJNA912122,SAMN32225650,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1396018422,UNIVERSITY OF CHICAGO,2022-01-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762301,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-129.22,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T04:07:00Z,1,LiverD-129.22,SRP413645,0,5.35,0,0.46,13.744,0,0,0,0,0.66,1.13,0,,,,,,,,,,,,
SRR22802612,WGA,314,3099978400,PRJNA912122,SAMN32225649,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1261623376,UNIVERSITY OF CHICAGO,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762300,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-129.21,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-129.21,SRP413645,0,8.02,0,26.43,2.003,0,0,0,0,0.89,22.2,0,,,,,,,,,,,,
SRR22802613,WGA,313,2671836150,PRJNA912122,SAMN32225374,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1111007063,UNIVERSITY OF CHICAGO,2022-01-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762299,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-037.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:12:00Z,1,LiverD-037.04,SRP413645,0,11.49,0,0.46,43.012,0,0.443,0,0,0.66,0.89,2.994,,,,,,,,,,,,
SRR22802614,WGA,314,3274749932,PRJNA912122,SAMN32225341,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1329542622,UNIVERSITY OF CHICAGO,2022-01-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762297,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-028.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:26:00Z,1,LiverD-028.11,SRP413645,0,6.84,0,0.46,86.692,0,0.833,0,0,0.66,2.55,12.01,,,,,,,,,,,,
SRR22802615,WGA,314,2715065551,PRJNA912122,SAMN32225340,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1111921468,UNIVERSITY OF CHICAGO,2022-01-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762296,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-028.10,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:14:00Z,1,LiverD-028.10,SRP413645,0,7.4,0,0.46,90.138,0.057,5.004,0,0,1.06,18.03,5.738,,,,,,,,,,,,
SRR22802616,WGA,313,3236596342,PRJNA912122,SAMN32225339,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1335710685,UNIVERSITY OF CHICAGO,2022-01-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762295,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-028.09,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:13:00Z,1,LiverD-028.09,SRP413645,0.002,15.07,0,0.46,726.643,0.378,13.518,0,0,2.13,1.32,35.421,,,,,,,,,,,,
