"sample_id","(+/-)-Tryptophan","(1E,4Z,6E)-5-hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one","(2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid","(2S)-2-[[(2S)-2-azaniumyl-4-methylpentanoyl]amino]-3-phenylpropanoate","(7r)-4,7-Dihydroxy-N,N,N-Trimethyl-10-Oxo-3,5,9-Trioxa-4-Phosphaheptacosan-1-Aminium 4-Oxide","(R,S)-ANATABINE","(R)-(+)-Atenolol","(R)-Baclofen","[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] hexadecanoate","1-(9Z,12Z-Octadecadienoyl-2-hydroxy-sn-glycero-3-phosphocholine","1-Isomangostin","1-linolenoyl-GPC (18:3)","1-O-palmitoyl-sn-glycero-3-phosphocholine","1-Oleoyl-sn-glycero-3-phosphocholine","1-Oleoylglycerophosphocholine","1-oxo-1,2-dihydroisoquinoline-3-carboxylic acid","1-Palmitoylglycerophosphocholine","1-phenyl-1H-pyrazole-5-carboxylic acid","1,5-isoquinolinediol","1453-93-6","15861-40-2","1H-Indole-3-carboxaldehyde","2-(1H-imidazol-2-yl)benzoic acid","2-Amino-1-phenylethanol","2-methyl-3-(pyridin-2-yl)benzoic acid","2-oxo-1,2,3,4-tetrahydroquinoline-4-carboxylic acid","2-phenyloxazole-5-carboxylic acid","2,3-Diaminonaphthalene","2,3-Diaminonaphthalene (Chimeric precursor selection)","2,6-DIMETHYLQUINOLINE","2'-deoxyguanosine","2'-deoxyinosine","2227803-25-8","23012-16-0","3-(2-aminocyclohexyl)propanoic acid","3-Acetamidobenzoic acid","3-Acetamidophenol","3-Cyclopropylquinoline-2-carboxylic acid","3-Dehydrosphinganine","3-isomangostin","34014-51-2","4-Aminoquinoline-2-carboxylic acid","4-hydroxyisoquinoline-3-carboxylic acid","4-methyl-2-propyl-1,3-oxazole-5-carboxylic acid","4-methylquinoline-6-carboxylic Acid","5-methyl-1-(4-methylphenyl)-1H-pyrazole-4-carboxylic acid","5-methyl-2-(3-methylphenyl)-1H-imidazole-4-carboxylic acid","76474-56-1","8-Aminooctanoic acid","8-Hydroxyquinoline","8-HYDROXYQUINOLINE (Chimeric precursor selection)","8-methylquinoline-5-carboxylic acid","883715-21-7","98483-00-2","abacavir","Ala-phe","amitriptyline","amoxicillin","Asp-Phe methyl ester","atenolol","atorvastatin","baclofen","Benzododecinium","BEPHENIUM","berberine","Bisdemethoxycurcumin","Butylscopolamine","C18:0 LPE","CA","celecoxib","Cer 18:1;2O/16:0","Cer 18:5;2O/9:0;O","Cer 27:5;3O","Cer 34:1;2O","cetirizine","Chalconaringenin","CHEMBL5028245","CID 6993119","ciprofloxacin","Columbamine","Cratoxyarborenone E","Cratoxylone","curcumin","D-erythro-Dihydrosphingosine","D-phenylalanine","D-Sphingosine","D-Tryptophan","D-tyrosine","daidzein","Demethoxycurcumin","Deoxycholic acid glycine conjugate","diphenhydramine","diprotin A","doxepin","doxycycline","enoxolone","famotidine","Fendizoic acid","feruloylputrescine","fluconazole","gabapentin","gamma-glutamylphenylalanine","gamma-Mangostin","Garcinone C","GARCINONE D","GCA","genistein","glycitein","GLYCOCHENODEOXYCHOLIC ACID","glycoursodeoxycholate","H-ILE-TRP-OH","Hispidol","hydroxyzine","INDOLE-3-CARBOXALDEHYDE (Chimeric precursor selection)","Indolizine-1-carboxylic acid","Jatrorrhizine","Jineol","L-(-)-Phenylalanine.1","L-tyrosine","LETESTUIANIN B","Levocetirizine","LEVOFLOXACIN","lisinopril","loperamide","LPC 16:0","LPC 16:1","LPC 18:0","m-tyramine","METHYL NICOTINATE","metoprolol","minocyclin","minocycline zwitterion","montelukast","Moxacin","mycophenolic acid","N-(5-acetamidopentyl)acetamide","N-Valylphenylalanine","NCGC00024645-01","NCGC00380823-01!2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid","NCIOpen2_005816","nortriptyline","octopamine","oleamide","Omeprazole sulfide","PAF C-16-d4","Phe-ala","Piperin","Piperolein B","protriptyline","ranitidine","Robinetin","SCHEMBL3706","SCHEMBL424527","sertraline","solanidine","Sulfachloropyridazine","sulfadimethoxine","Sulfadimidine","sulfamethizole","sulfapyridine","taurochenodeoxycholate","taurocholate","taurodeoxycholate","taurohyodeoxycholate/ tauroursodeoxycholate","Tert-butyl N-[2-(1H-indol-3-yl)-1-(methylcarbamoyl)ethyl]carbamate","trans-Zeatin","trazadone","trimethoprim","tryptamine","tyramine","tyramine (Chimeric precursor selection)","Val-Tyr","valsartan","Vidarabine","VORTIOXETINE","Z2961795382"
"PLCL20047",0,0,0,0,1839,0,0,0,0,0,5096,0,0,1099,10990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,8740,0,0,0,0,0,0,0,2548,0,0,0,0,0,0,0,0,0,0,0,0,7226,4552,0,3210,0,29296,4613,0,0,0,61740,0,5220,23850,0,6594,3344,0,0,0,7758,0,0,0,0,0,6072,3092,2548,2548,0,0,1766,NA,0,0,0,5930,0,0,0,0,0,0,0,1047,0,0,7140,1977,3762,2508,0,0,0,0,0,0,0,0,0,0,0,4638,0,7064,0,0,0,0,0,24750,0,0,613,9432,0,0,0,0,0,7324,7600,0,0,0,0,0,0,9564,0,0,4291,1284,NA,0,0,0,0,0,0,38120,0,6620,0,0,0,0,0,0,0,0,0,2428,5610,26240,0,9432,4716,2916,0,2496,0,0
"PLCL20051",3888,0,0,0,2805,0,1936,0,0,0,4532,0,15200,3572,35720,0,22800,0,0,29610,0,0,0,0,9438,0,0,0,0,0,2744,43840,0,0,0,0,16880,10829,0,2266,0,0,0,14160,0,0,0,4194,1492,0,0,0,8726,7632,0,0,0,56312,23779,7744,24672,0,222120,0,7630,34830,0,4165,11980,0,0,0,16370,0,0,5950,0,0,25104,0,2266,2266,0,0,0,NA,2916,3096,4206,11210,0,0,0,0,6400,0,0,0,28120,0,7970,10191,6534,4356,0,0,0,22656,0,0,850,2804,16400,0,0,0,0,0,7224,2796,0,6408,0,36480,3800,0,935,2572,0,0,0,0,0,14078,22760,0,0,0,0,0,0,12414,0,0,6545,0,NA,0,0,18860,0,0,0,75520,0,0,0,0,0,0,0,0,0,0,6800,4220,17000,0,0,2572,1286,6722,0,2744,0,0
"PLCL20053",0,0,0,24843,2412,0,0,0,0,0,5412,0,8272,3794,37940,0,12408,0,0,4224,0,0,0,1168,0,0,0,0,0,0,0,13900,0,0,0,0,0,2240,0,2706,0,0,0,0,0,0,0,19644,0,0,0,0,8424,4132,0,0,0,15152,4060,0,0,0,242880,0,0,44040,0,6301,7640,0,0,0,28440,0,0,0,0,0,0,12028,2706,2706,0,0,1574,NA,0,1659,0,6460,0,0,0,0,0,0,0,0,0,0,6880,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,18042,0,6296,3871,13096,0,0,0,17150,2068,0,804,3784,0,0,0,0,0,3788,0,0,0,0,0,0,0,4800,0,0,5628,0,NA,0,0,6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,3784,1892,1878,0,0,0,0
"PLCL20066",0,0,0,0,3402,0,0,0,0,0,5208,0,0,1359,13590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10468,0,0,0,0,0,0,0,2604,0,0,0,0,0,0,0,0,0,0,0,0,10628,4746,0,0,0,0,12320,0,4720,0,76920,0,0,22250,0,4945,0,0,574,0,2613,574,0,0,0,0,0,2800,2604,2604,0,0,4522,NA,0,5274,0,7090,0,0,0,1722,0,2120,0,0,0,0,7950,5280,0,0,0,0,0,0,0,0,0,0,25770,0,0,4200,0,18088,12306,0,0,0,0,0,0,0,1134,90600,0,0,0,0,0,0,0,0,0,0,0,0,0,8814,0,0,7938,0,NA,0,0,12410,0,0,0,16530,0,6710,0,0,0,0,0,0,0,0,0,0,0,0,0,90600,45300,7406,0,0,0,0
"PLCL20075",0,0,0,17241,2727,0,0,0,0,0,5664,0,2148,1691,16910,0,3222,0,0,0,0,0,0,676,0,0,0,0,0,0,0,110840,0,0,0,0,9790,5548,0,2832,0,0,0,0,0,0,0,0,0,0,0,0,10288,13240,0,0,0,18104,5075,0,13520,0,110100,0,0,39650,0,7110,11392,0,0,0,12070,0,0,0,0,0,6416,18744,2832,2832,0,0,0,NA,0,2445,0,8970,0,0,0,0,0,2660,0,0,0,0,7430,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,28116,0,0,5705,0,0,0,0,40280,537,0,909,0,0,0,0,0,0,4526,10100,0,0,0,0,0,0,8886,0,0,6363,0,NA,0,0,7180,0,0,0,84520,0,0,0,0,0,0,0,0,0,0,0,0,5980,0,0,0,0,3108,0,0,0,0
"PLCL20076",0,0,0,7147,2376,0,0,0,0,0,5292,0,4670,1175,11750,0,18680,0,0,0,0,0,0,1034,0,0,0,0,0,0,4056,20964,0,0,0,9884,0,0,0,2646,0,0,0,0,0,0,0,0,0,0,0,0,9486,4820,0,0,0,13768,3689,0,0,0,73920,0,0,60080,20840,6887,4564,25680,0,0,73830,0,0,0,0,0,0,9956,2646,2646,0,0,0,NA,0,0,0,9870,0,0,0,0,0,12084,0,0,0,0,1717000,1581,0,0,0,0,0,0,0,0,0,0,5710,0,0,14934,0,0,0,0,0,0,0,17530,2335,0,792,0,0,102000,0,0,0,3442,0,0,0,0,0,0,0,6168,0,0,5544,0,NA,0,0,12030,0,13022,0,25740,0,0,0,0,0,0,0,52088,0,0,0,0,0,0,0,0,0,1938,0,4056,0,0
"PLCL20080",0,0,0,33075,1950,0,0,0,0,0,5896,0,2792,1325,13250,0,4188,0,0,0,0,0,0,0,3612,0,0,0,0,0,3620,17796,0,0,0,0,6710,602,0,2948,0,0,0,0,0,0,0,4308,0,0,0,0,8338,4514,0,0,0,22664,7406,0,0,0,107760,0,0,28600,0,6977,11272,0,0,0,65860,0,0,0,0,0,0,7664,2948,4956,0,0,0,NA,0,0,0,9310,0,0,0,0,0,0,0,0,0,0,6990,3174,0,0,3012,0,0,0,0,0,953,0,6390,0,0,11496,0,0,0,2872,0,0,0,8810,698,0,650,3040,0,0,0,0,4880,5666,0,0,0,0,0,0,0,8340,0,0,4550,0,NA,0,0,19410,0,0,0,51140,0,0,0,0,0,0,0,0,0,0,7624,3308,0,0,0,3040,1520,4348,0,3620,0,0
"PLCL20088",0,1716,0,0,3324,0,0,0,0,0,5272,0,4464,4185,41850,0,6696,0,0,0,52800,17600,0,749,0,0,0,0,0,0,0,5576,0,0,0,0,0,0,0,2636,0,0,0,0,0,0,0,16014,0,17600,35200,0,8556,2140,0,0,73430,20512,9016,0,0,0,256260,0,8380,35590,0,3835,197800,0,585,0,3120,585,3630,6840,0,0,4272,8132,2636,2636,4004,0,1022,NA,0,0,0,8820,0,0,0,0,0,15328,0,0,10500,0,9090,3864,0,0,0,0,0,0,0,0,1394,0,9180,17600,0,12198,0,4088,0,10676,8470,0,0,8010,1116,670,1108,29532,0,0,0,0,0,5128,11330,0,0,0,0,0,84280,6774,0,0,7756,0,NA,0,36120,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11152,4584,7540,0,0,29532,14766,5026,0,0,0,0
"PLCL20093",0,0,0,26586,3123,5900,0,0,19590,0,4964,0,3580,0,0,0,5370,0,0,5292,0,0,0,17420,0,0,0,0,0,7500,0,8796,2976,0,0,0,7140,2068,0,2482,0,0,0,0,0,1488,1488,0,0,0,0,0,9730,2984,112700,0,76750,28104,6734,0,0,0,61320,0,0,37040,0,5826,368360,0,592,0,141300,592,2448,0,0,0,9368,30272,2482,2482,0,0,0,NA,0,0,0,13430,0,0,0,0,0,0,0,0,0,0,7610,6541,5808,3872,0,0,0,16176,0,0,0,0,0,0,0,45408,0,0,0,0,5712,0,0,15400,895,0,1041,0,0,0,0,0,0,7026,0,0,0,0,0,0,62741,5100,0,0,7287,0,NA,7090,26889,7700,0,0,0,53000,0,73990,0,0,0,618600,0,0,0,0,0,3632,0,6980,8850,0,0,0,0,0,0,0
"PLCL20099",0,0,0,0,3090,0,0,0,0,0,5424,0,0,1715,17150,0,0,0,0,0,115050,38350,0,614,0,0,0,0,0,0,0,24072,0,0,0,0,5890,0,0,2712,0,0,0,0,0,0,0,0,0,38350,76700,0,7166,3972,0,0,0,12160,4690,0,8912,0,183360,0,0,41080,0,4048,7456,0,781,0,6197,781,0,9690,0,0,0,24468,2712,2712,0,0,0,NA,0,1776,0,13160,0,0,0,83200,0,5164,0,0,0,0,6150,2010,0,0,0,13566,0,0,0,0,0,0,270000,38350,0,36702,0,0,4144,0,0,0,0,5780,0,0,1030,50480,0,0,0,0,0,3040,0,0,0,0,0,0,0,5646,0,0,7210,0,NA,0,0,7910,0,0,0,12070,0,0,0,0,0,0,14142,0,9428,23570,0,2172,0,0,0,50480,25240,2138,0,0,0,0
"PLCL20100",0,0,0,0,3435,0,0,0,0,0,5428,0,7492,0,0,0,11238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,8458,0,0,3120,0,7568,0,0,11160,0,31920,0,0,21530,0,3549,6736,0,552,0,11270,552,0,0,0,0,0,3024,2714,2714,0,0,0,NA,0,0,0,8770,0,0,0,0,0,3592,0,0,0,0,6930,0,0,0,0,0,0,0,0,0,0,0,17570,0,0,4536,0,0,0,0,0,0,0,37530,1873,0,1145,2328,0,0,0,0,0,1892,0,0,0,0,0,0,0,4644,0,0,8015,1248,NA,0,0,0,0,0,0,40050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,1164,1368,0,0,0,0
"PLCL20116",0,0,0,5292,2844,0,0,0,10490,0,5376,0,6512,1244,12440,3231,9768,0,0,0,6402,2134,0,5873,0,0,2154,0,0,3005,0,84840,0,2154,0,0,5000,0,0,2688,1077,0,2154,0,0,0,0,0,0,2134,4268,0,10468,8464,33490,0,0,9152,7259,0,4192,0,91800,0,0,16730,0,5166,2432,0,650,0,5069,650,0,0,0,0,0,3472,2688,2688,0,0,0,NA,0,5487,0,12620,0,0,0,0,0,0,0,0,0,0,7990,7891,0,0,0,0,0,0,0,0,0,0,10060,2134,0,5208,0,0,12803,0,0,0,0,0,1628,0,948,0,0,0,0,0,0,2288,0,0,0,0,0,0,0,3750,0,0,6636,0,NA,0,0,0,0,0,0,12510,0,0,0,0,0,66220,0,0,0,0,0,0,0,0,0,0,0,2252,0,0,0,0
"PLCL20120",0,0,0,6860,2256,0,0,0,5329,0,6424,0,2816,1098,10980,0,4224,0,0,0,0,0,0,5688,6228,0,0,0,0,0,3888,69640,2484,0,0,0,6470,3426,0,3212,0,0,0,0,0,1242,1242,6354,0,0,0,0,9418,9682,44560,2530,0,19112,5236,0,19112,0,88740,0,0,37740,0,6815,5392,0,559,0,4940,559,0,24770,0,0,4840,5088,3212,3212,0,0,0,NA,0,1626,0,42010,0,0,0,0,12860,8396,0,0,0,0,5810,2244,0,0,0,16905,0,0,0,0,3895,0,65870,0,0,7632,0,0,3794,4236,0,0,0,21470,704,0,752,4276,0,0,0,0,0,4778,21090,0,0,0,0,0,0,5904,0,0,5264,1012,NA,0,0,19260,0,0,0,43830,0,0,0,0,0,647400,10062,0,6708,16770,31160,4672,16600,10110,0,4276,2138,4162,0,3888,0,0
"PLCL20123",0,0,0,15414,1929,0,0,0,33720,0,5520,0,3536,0,0,0,5304,0,0,0,0,0,0,6719,0,0,0,0,0,0,0,46440,2184,0,0,0,5260,0,0,2760,0,0,0,0,0,1092,1092,0,0,0,0,0,8932,4310,30360,2565,0,26592,8785,0,7544,0,49098,0,0,28670,0,7070,7852,0,555,0,21030,555,0,0,0,0,0,2700,2760,2760,0,0,0,NA,0,2436,0,0,0,0,0,0,0,0,0,0,5810,0,7270,6295,0,0,0,0,0,4560,0,0,0,0,0,0,0,4050,0,0,5684,0,0,0,0,19760,884,0,643,0,0,0,0,0,0,6648,0,0,0,0,0,0,0,6882,0,0,4501,1026,NA,0,0,9430,0,0,0,129200,0,0,0,0,0,334800,0,0,0,0,0,3456,0,11920,0,0,0,2942,0,0,0,0
"PLCL20124",0,0,5887,72096,2379,10904,0,0,78170,0,5476,0,12912,775,7750,0,19368,0,893,0,0,0,0,52260,6432,2523,0,0,0,23633,0,8548,2212,0,0,0,5960,3108,1578,2738,0,0,0,0,0,1106,1106,0,0,0,0,0,9058,4884,277500,2645,0,24368,9520,0,5664,0,108180,0,0,21380,0,6076,3552,0,0,700,5180,0,0,0,0,0,5912,4096,2738,2738,0,0,1232,15780,0,0,0,17570,0,0,0,0,0,7456,0,0,0,0,6720,14015,5196,3464,0,0,0,5028,0,0,0,0,27010,0,2679,6144,5358,4928,0,0,0,0,0,22110,3228,0,793,3712,0,0,0,0,0,6092,10720,0,0,0,0,0,0,5244,0,0,5551,1058,14190,0,0,16040,0,0,0,162700,0,0,0,0,0,368300,0,0,0,0,0,2924,0,0,16356,3712,1856,3538,0,0,0,0
"PLCL20129",0,0,0,66325,3009,0,0,0,0,0,4912,0,2392,843,8430,0,3588,0,0,0,0,0,0,1122,3804,0,0,0,0,0,0,25152,0,0,0,0,8690,4626,0,2456,0,0,0,0,0,0,0,0,564,0,0,0,10506,1372,0,0,0,14544,18403,0,5536,0,49362,0,0,12280,0,5970,4888,0,671,0,22780,671,0,0,0,0,0,5768,2456,2456,0,0,1324,NA,0,2001,0,15520,0,0,0,0,0,3648,0,0,8210,0,7040,7887,0,0,0,8176,0,0,0,0,0,0,84140,0,0,8652,0,5296,4669,0,0,0,0,0,598,0,1003,0,0,0,0,0,0,3636,7950,0,0,0,0,0,0,10518,0,0,7021,0,NA,0,0,11710,0,0,0,7700,0,0,0,0,0,0,5394,0,3596,8990,0,3440,0,0,0,0,0,5008,0,0,0,0
"PLCL20134",0,0,0,0,2427,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18304,0,0,0,0,0,3408,0,2450,0,0,0,0,0,0,0,4134,0,0,0,0,7564,5618,0,2555,0,28488,0,0,0,0,26514,0,0,25960,0,6922,2600,0,0,0,6664,0,0,0,0,0,0,0,2450,2450,0,0,1248,NA,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,7780,0,0,0,0,0,0,3078,0,0,0,0,0,0,0,0,0,4992,0,2756,0,0,0,9220,0,0,809,18364,0,0,0,0,0,7122,0,0,0,0,0,0,0,11946,0,0,5663,1022,NA,0,0,0,0,1430,0,54710,0,0,0,0,0,0,0,5720,0,0,0,0,0,24390,0,18364,9182,2730,0,0,0,0
"PLCL20141",0,0,0,0,2070,0,0,0,0,0,5804,833,1174,0,0,0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28520,0,0,0,0,0,0,0,2902,0,0,0,0,0,0,0,0,0,0,0,0,9842,1030,0,0,0,0,3997,0,0,0,24090,0,0,43250,0,8827,2188,0,642,0,7460,642,0,0,0,0,0,9476,2902,2902,0,0,0,NA,0,3456,0,0,0,0,0,59520,0,0,15370,0,0,0,9060,1713,0,0,0,0,0,0,0,0,0,0,10980,0,0,14214,0,0,8064,0,0,0,0,0,587,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3852,0,0,4830,0,NA,0,0,0,0,0,0,10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,0
"PLCL20144",0,0,0,37051,2040,0,0,0,0,0,5724,0,40480,975,9750,0,60720,0,0,0,0,0,0,0,0,0,0,0,0,0,3896,41840,0,0,0,0,0,0,0,2862,0,0,0,0,0,0,0,4920,0,0,0,0,9548,12870,0,3840,0,16520,0,0,16920,0,93240,0,0,34200,0,7088,3392,0,577,0,21300,577,0,0,0,0,0,0,2862,2862,0,0,2874,NA,0,1794,0,10960,0,0,0,0,0,0,0,0,0,0,8280,0,0,0,0,0,0,0,0,0,878,0,10460,0,0,0,0,11496,4186,3280,0,0,0,25910,10120,0,680,0,0,0,0,0,0,4130,0,0,0,0,0,0,0,4110,0,0,4760,1536,NA,0,0,0,0,0,0,17380,0,0,0,0,0,0,0,0,0,0,7024,0,0,0,0,0,0,1458,0,3896,0,0
"PLCL20145",0,0,0,10255,2190,0,0,0,0,0,8207,0,4960,993,9930,0,7440,0,0,0,17028,2838,0,558,0,0,0,0,0,0,3440,175800,0,0,0,0,0,3476,0,5746,0,0,0,0,0,0,0,0,0,2838,2838,0,10316,2446,0,2525,0,14440,4060,0,20272,0,84120,0,0,45010,0,6440,15812,0,516,0,13750,516,0,0,10872,0,0,43520,4432,3775,0,0,1096,NA,0,0,0,8450,0,0,0,0,0,9540,0,0,0,0,7460,1740,0,0,0,0,0,0,0,0,783,0,0,2838,0,65280,0,4384,0,0,0,4416,0,21760,1240,0,730,0,0,0,0,0,7176,3610,0,0,0,0,0,7248,0,6924,0,0,5110,1010,NA,0,0,5570,0,0,0,31170,0,0,0,0,0,0,0,0,0,0,6264,2300,0,0,0,0,0,1742,0,3440,0,0
"PLCL20155",0,0,0,0,2328,3440,0,0,0,0,6392,0,6328,518,5180,0,13132,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,6460,0,0,0,0,0,0,0,3196,0,0,0,0,0,0,0,0,0,0,0,0,8666,2382,0,3470,0,29568,0,0,0,0,47628,0,0,36030,0,6914,0,0,553,0,20000,553,0,0,0,0,6736,0,3196,3196,0,0,0,NA,0,1584,0,5710,0,0,0,0,0,0,0,0,0,0,6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696,0,0,9144,0,0,1946,0,776,2968,0,0,0,0,0,7392,0,0,0,0,0,0,0,6738,0,0,5432,1388,NA,0,0,0,0,0,0,55820,0,0,0,0,0,9860,0,0,0,0,0,2224,0,25430,5160,2968,1484,1974,0,2308,0,0
"PLCL20156",0,0,0,0,2154,0,0,0,0,0,5752,0,0,545,5450,0,0,0,0,45600,0,0,0,0,3024,0,0,0,0,0,0,9008,0,0,0,0,7760,504,0,2876,0,0,0,0,0,0,0,0,0,0,0,0,9802,5534,0,5060,0,15424,0,0,10456,0,67020,0,0,36580,0,7167,0,0,653,0,3733,653,0,0,0,0,4080,0,2876,2876,0,0,1258,NA,0,1983,0,6550,0,0,0,0,0,0,0,0,0,0,7310,0,0,0,0,0,0,3072,0,0,0,0,7410,0,0,0,0,5032,4627,0,0,0,0,12370,0,0,718,2600,0,0,0,0,0,3856,0,0,0,0,0,0,0,13986,0,0,5026,2024,NA,0,0,21760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,2600,1300,5524,0,0,0,0
"PLCL20158",0,0,0,0,1512,0,0,0,0,0,5660,7390,3144,3131,31310,0,4716,0,0,0,6594,2198,0,0,0,0,0,0,0,0,0,35720,0,0,0,0,0,0,0,2830,0,0,0,0,0,0,0,0,0,2198,4396,0,9652,3004,0,3735,0,0,0,0,4008,0,284640,0,0,57560,0,8152,0,0,512,0,0,512,0,0,0,0,0,0,2830,2830,0,0,1010,NA,0,1560,0,0,0,0,0,0,0,9688,0,0,0,0,8260,0,0,0,0,0,0,0,0,0,0,0,0,2198,0,0,0,4040,3640,0,0,0,0,0,786,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,1494,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,0,0,0
"PLCL20166",0,0,0,4067,2934,0,2446,0,0,0,4496,0,5100,946,9460,0,7650,0,0,7176,0,0,0,2176,11478,0,0,0,0,0,3264,15736,0,0,0,0,23850,7717,0,2248,0,0,0,14904,0,0,0,15354,1385,0,0,0,7978,2266,0,2785,0,38272,23821,9784,12648,0,48330,0,0,39900,0,3360,24196,0,0,0,20690,0,0,0,0,0,35968,0,2248,8748,0,0,0,NA,0,8610,0,12930,0,0,0,0,5830,0,0,0,27770,0,13200,10209,3522,2348,9750,0,0,14112,0,0,1618,0,0,0,0,0,0,0,20090,10236,0,5488,0,26150,1275,0,978,31212,0,0,0,0,0,9568,15750,0,0,0,0,0,0,29412,0,0,6846,1114,NA,0,0,15390,0,0,0,31530,0,0,0,0,0,0,0,0,0,0,12944,3896,10820,0,0,31212,15606,17046,0,3264,0,0
"PLCL20427",0,0,0,0,2196,0,0,0,0,0,5580,0,0,0,0,0,0,0,0,10950,0,0,0,0,4014,0,0,0,0,0,3724,9788,0,0,0,0,7690,3093,0,2790,0,0,0,0,0,0,0,0,750,29620,88860,0,9264,3876,0,0,0,40232,8575,0,0,0,24378,0,17360,34650,0,5617,11244,0,0,0,53230,0,0,0,0,0,11576,3448,2790,2790,0,0,1460,NA,0,0,7242,0,0,0,0,0,6580,0,0,0,5320,0,8670,3675,3654,2436,0,0,0,12570,0,0,0,4828,0,0,0,5172,0,5840,0,0,0,0,0,7310,0,0,732,0,0,0,0,0,5824,10058,29790,0,0,0,0,0,0,9078,0,0,5124,0,NA,0,0,0,0,0,0,113400,0,0,0,0,48810,0,0,0,0,0,0,4916,16260,16770,0,0,0,3080,0,3724,0,0
"PLCL20431",0,0,0,17864,2526,0,0,0,551,0,5472,0,7088,2560,25600,0,10632,0,0,0,0,0,0,1111,0,0,0,0,0,0,4152,31560,0,0,0,0,8790,6700,0,2736,0,0,0,0,0,0,0,22572,0,0,0,0,9570,3892,0,0,0,25896,6251,0,7264,0,149160,0,0,32150,0,6064,9252,0,0,0,16540,0,0,0,0,0,4232,16496,2736,2736,0,0,0,NA,0,2499,0,14350,0,0,0,0,0,3676,0,0,0,0,8250,2679,0,0,0,0,0,0,0,0,767,0,9270,0,0,24744,0,0,5831,15048,0,14456,0,9910,1772,0,842,4384,0,0,0,0,0,6474,0,0,0,0,0,0,0,5616,0,0,5894,0,NA,0,0,16530,0,0,0,134900,0,0,0,0,0,103400,0,0,0,0,6136,2760,0,0,0,4384,2192,3282,0,4152,0,0
"PLCL20434",0,0,0,9128,2499,0,1024,0,0,0,4724,0,0,3036,30360,0,0,0,2385,10980,0,0,0,1117,5184,0,0,0,0,0,28304,30272,0,0,0,0,8420,3080,0,2362,0,0,0,8224,0,0,0,6222,0,1206,1206,0,10796,5846,0,0,0,37872,16121,4096,38240,0,204000,0,0,29990,0,4933,80200,0,796,0,16590,796,0,0,0,0,8600,2504,2362,2362,0,0,1330,NA,0,3243,4044,14890,0,0,0,0,5080,0,0,0,14740,0,6730,6909,4536,3024,0,0,0,10782,0,0,2264,2696,30130,0,7155,3756,14310,5320,7567,4148,0,0,0,25410,0,0,833,0,0,0,0,0,0,9468,13460,0,0,0,0,0,0,18306,0,0,5831,0,NA,0,0,16610,0,0,0,48790,0,0,0,0,0,0,0,0,0,0,18112,5248,5390,0,0,0,0,8958,0,28304,0,0
"PLCL20503",0,0,0,0,2907,0,0,0,0,0,5700,0,4480,956,9560,0,6720,0,0,0,0,0,0,0,3372,0,0,0,0,0,0,28944,0,0,0,0,6690,562,0,2850,0,0,0,0,0,0,0,4830,0,0,0,0,6058,4206,0,0,0,10728,10157,0,12680,0,68640,0,0,28980,0,3840,6692,0,605,0,3977,605,0,0,0,0,4600,4416,2850,4942,0,0,0,NA,0,0,0,13130,0,0,0,0,0,8052,0,0,9030,0,6650,4353,0,0,3138,0,0,0,0,0,0,0,7250,0,0,6624,0,0,0,3220,0,0,0,81660,1120,0,969,31764,0,0,0,0,0,2682,0,0,0,0,0,0,0,13398,0,0,6783,0,NA,0,0,8640,0,0,0,22790,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31764,15882,4078,0,0,0,0
