Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Label,env_biome,env_feature,env_material,env_broad_scale,env_local_scale,env_medium,Sample_Label
SRR12302444,WGS,155,3746507996,PRJNA296814,SAMN15567744,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1614474919,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805329,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700183985497,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:02:00Z,1,nhbcs_0618700183985497,SRP064159,nhbcs_0618700183985497,,,,human,gastrointestinal tract,stool,
SRR12302445,WGS,152,4710031274,PRJNA296814,SAMN15567708,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1989679082,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805328,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700183985496,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:07:00Z,1,nhbcs_0618700183985496,SRP064159,nhbcs_0618700183985496,,,,human,gastrointestinal tract,stool,
SRR12302446,WGS,300,12955259862,PRJNA296814,SAMN15567709,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5675349722,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805327,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700183385516,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:17:00Z,1,nhbcs_0618700183385516,SRP064159,nhbcs_0618700183385516,,,,human,gastrointestinal tract,stool,
SRR12302447,WGS,152,2245846890,PRJNA296814,SAMN09515704,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",972259228,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX8805326,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700183295503,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T09:59:00Z,1,nhbcs_0618700183295503,SRP064159,nhbcs_0618700183295503,human,gastrointestinal tract,stool,,,,
SRR12302448,WGS,155,6343674965,PRJNA296814,SAMN09515703,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2706120018,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805325,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700183295501,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:12:00Z,1,nhbcs_0618700183295501,SRP064159,nhbcs_0618700183295501,human,gastrointestinal tract,stool,,,,
SRR12302449,WGS,149,863339903,PRJNA296814,SAMN09515701,"MIGS/MIMS/MIMARKS.human-associated,MIMARKS.survey",385496438,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX8805324,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700182685527,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T09:55:00Z,1,nhbcs_0618700182685527,SRP064159,nhbcs_0618700182685527,human,gastrointestinal tract,stool,,,,
SRR12302450,WGS,154,4238451573,PRJNA296814,SAMN09515700,"MIGS/MIMS/MIMARKS.human-associated,MIMARKS.survey",1824239749,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805323,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700182685525,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:05:00Z,1,nhbcs_0618700182685525,SRP064159,nhbcs_0618700182685525,human,gastrointestinal tract,stool,,,,
SRR12302451,WGS,301,11758336318,PRJNA296814,SAMN09515561,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",4507154632,MARINE BIOLOGICAL LABORATORY,2013,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805322,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700125864893,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:20:00Z,1,nhbcs_0618700125864893,SRP064159,nhbcs_0618700125864893,human,gastrointestinal tract,stool,,,,
SRR12302452,WGS,300,12322788201,PRJNA296814,SAMN09515550,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",5389869575,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805321,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700091484689,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:13:00Z,1,nhbcs_0618700091484689,SRP064159,nhbcs_0618700091484689,human,gastrointestinal tract,stool,,,,
SRR12302453,WGS,300,9176666345,PRJNA296814,SAMN15567698,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3769251441,MARINE BIOLOGICAL LABORATORY,2013,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805320,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700086224657,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:13:00Z,1,nhbcs_0618700086224657,SRP064159,nhbcs_0618700086224657,,,,human,gastrointestinal tract,stool,
SRR12302455,WGS,300,14533269676,PRJNA296814,SAMN09515630,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",6215383851,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805578,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700159055150,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:25:00Z,1,nhbcs_0618700159055150,SRP064159,nhbcs_0618700159055150,human,gastrointestinal tract,stool,,,,
SRR12302456,WGS,301,10709488057,PRJNA296814,SAMN09515626,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",4511547534,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805577,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700158445197,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:22:00Z,1,nhbcs_0618700158445197,SRP064159,nhbcs_0618700158445197,human,gastrointestinal tract,stool,,,,
SRR12302457,WGS,299,7680947419,PRJNA296814,SAMN09515625,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2962595378,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805576,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700158445195,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:06:00Z,1,nhbcs_0618700158445195,SRP064159,nhbcs_0618700158445195,human,gastrointestinal tract,stool,,,,
SRR12302458,WGS,300,5703358416,PRJNA296814,SAMN09515623,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2346113549,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805575,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700158235341,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:07:00Z,1,nhbcs_0618700158235341,SRP064159,nhbcs_0618700158235341,human,gastrointestinal tract,stool,,,,
SRR12302459,WGS,300,7121808504,PRJNA296814,SAMN09515622,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2916014652,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX8805574,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700158235336,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:05:00Z,1,nhbcs_0618700158235336,SRP064159,nhbcs_0618700158235336,human,gastrointestinal tract,stool,,,,
SRR12302460,WGS,299,8981864726,PRJNA296814,SAMN09515618,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3547981991,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805573,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156825170,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:09:00Z,1,nhbcs_0618700156825170,SRP064159,nhbcs_0618700156825170,human,gastrointestinal tract,stool,,,,
SRR12302461,WGS,300,7383802405,PRJNA296814,SAMN09515617,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2994283794,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805572,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156705179,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:14:00Z,1,nhbcs_0618700156705179,SRP064159,nhbcs_0618700156705179,human,gastrointestinal tract,stool,,,,
SRR12302463,WGS,301,7430974081,PRJNA296814,SAMN09515615,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2982874172,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805570,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156495302,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:09:00Z,1,nhbcs_0618700156495302,SRP064159,nhbcs_0618700156495302,human,gastrointestinal tract,stool,,,,
SRR12302465,WGS,300,11684784514,PRJNA296814,SAMN09515557,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",4788383715,MARINE BIOLOGICAL LABORATORY,2013,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8805568,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700112114798,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:19:00Z,1,nhbcs_0618700112114798,SRP064159,nhbcs_0618700112114798,human,gastrointestinal tract,stool,,,,
SRR12302466,WGS,300,9891107265,PRJNA296814,SAMN09515613,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3974117367,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805567,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156425321,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:18:00Z,1,nhbcs_0618700156425321,SRP064159,nhbcs_0618700156425321,human,gastrointestinal tract,stool,,,,
SRR12302467,WGS,300,23944849581,PRJNA296814,SAMN09779649,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",9734780563,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8805566,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156405313,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:56:00Z,1,nhbcs_0618700156405313,SRP064159,nhbcs_0618700156405313,human,gastrointestinal tract,stool,,,,
SRR12302468,WGS,300,7267258931,PRJNA296814,SAMN15567706,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2905119406,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805565,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156405312,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:16:00Z,1,nhbcs_0618700156405312,SRP064159,nhbcs_0618700156405312,,,,human,gastrointestinal tract,stool,
SRR12302469,WGS,301,12097980693,PRJNA296814,SAMN09779680,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",5459004711,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805564,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156365310,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:33:00Z,1,nhbcs_0618700156365310,SRP064159,nhbcs_0618700156365310,human,gastrointestinal tract,stool,,,,
SRR12302470,WGS,301,12805819781,PRJNA296814,SAMN15567696,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5649652691,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805563,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700156365309,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:36:00Z,1,nhbcs_0618700156365309,SRP064159,nhbcs_0618700156365309,,,,human,gastrointestinal tract,stool,
SRR12302472,WGS,301,5932855249,PRJNA296814,SAMN09515610,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2424851354,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805561,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700155965246,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:07:00Z,1,nhbcs_0618700155965246,SRP064159,nhbcs_0618700155965246,human,gastrointestinal tract,stool,,,,
SRR12302473,WGS,300,8358265689,PRJNA296814,SAMN09515608,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3297865265,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8805560,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700155605167,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:11:00Z,1,nhbcs_0618700155605167,SRP064159,nhbcs_0618700155605167,human,gastrointestinal tract,stool,,,,
SRR12302478,WGS,300,6337232521,PRJNA296814,SAMN09515604,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",2495245429,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805555,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700155285298,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:07:00Z,1,nhbcs_0618700155285298,SRP064159,nhbcs_0618700155285298,human,gastrointestinal tract,stool,,,,
SRR12302479,WGS,300,9094636361,PRJNA296814,SAMN09515602,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",3672996206,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8805554,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700155205284,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:11:00Z,1,nhbcs_0618700155205284,SRP064159,nhbcs_0618700155205284,human,gastrointestinal tract,stool,,,,
SRR12302481,WGS,300,11320287338,PRJNA296814,SAMN15567697,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4684053635,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8805552,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700152985295,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:29:00Z,1,nhbcs_0618700152985295,SRP064159,nhbcs_0618700152985295,,,,human,gastrointestinal tract,stool,
SRR12302482,WGS,301,12861744947,PRJNA296814,SAMN09515598,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-associated",5588126734,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805551,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0618700152965292,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:26:00Z,1,nhbcs_0618700152965292,SRP064159,nhbcs_0618700152965292,human,gastrointestinal tract,stool,,,,
SRR12302483,WGS,154,3076734101,PRJNA296814,SAMN15567800,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1145676307,MARINE BIOLOGICAL LABORATORY,2018,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX8805550,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800230400509,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:07:00Z,1,nhbcs_0918800230400509,SRP064159,nhbcs_0918800230400509,,,,human,gastrointestinal tract,stool,
SRR12302484,WGS,154,4472535899,PRJNA296814,SAMN15567836,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1821627885,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX8805549,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800230400071,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:09:00Z,1,nhbcs_0918800230400071,SRP064159,nhbcs_0918800230400071,,,,human,gastrointestinal tract,stool,
SRR12302486,WGS,152,2226878897,PRJNA296814,SAMN15567833,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",816016103,MARINE BIOLOGICAL LABORATORY,2017,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805547,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800230300805,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:03:00Z,1,nhbcs_0918800230300805,SRP064159,nhbcs_0918800230300805,,,,human,gastrointestinal tract,stool,
SRR12302487,WGS,152,6154618950,PRJNA296814,SAMN15567797,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2418607608,MARINE BIOLOGICAL LABORATORY,2018,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805546,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800230300579,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:19:00Z,1,nhbcs_0918800230300579,SRP064159,nhbcs_0918800230300579,,,,human,gastrointestinal tract,stool,
SRR12302488,WGS,154,4303573760,PRJNA296814,SAMN15567783,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1766952745,MARINE BIOLOGICAL LABORATORY,2018,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX8805545,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800230150991,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:09:00Z,1,nhbcs_0918800230150991,SRP064159,nhbcs_0918800230150991,,,,human,gastrointestinal tract,stool,
SRR12302489,WGS,155,5229773696,PRJNA296814,SAMN15567828,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2002897423,MARINE BIOLOGICAL LABORATORY,2017,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8805544,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800230150374,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:11:00Z,1,nhbcs_0918800230150374,SRP064159,nhbcs_0918800230150374,,,,human,gastrointestinal tract,stool,
SRR12302490,WGS,154,3864887594,PRJNA296814,SAMN15567798,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1594422410,MARINE BIOLOGICAL LABORATORY,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX8805543,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800229730807,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:12:00Z,1,nhbcs_0918800229730807,SRP064159,nhbcs_0918800229730807,,,,human,gastrointestinal tract,stool,
SRR12302491,WGS,154,4403558133,PRJNA296814,SAMN15567834,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1819870667,MARINE BIOLOGICAL LABORATORY,2018,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX8805542,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800229730493,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:10:00Z,1,nhbcs_0918800229730493,SRP064159,nhbcs_0918800229730493,,,,human,gastrointestinal tract,stool,
SRR12302492,WGS,153,5007512716,PRJNA296814,SAMN15567794,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2052669116,MARINE BIOLOGICAL LABORATORY,2018,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX8805541,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800229330871,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:11:00Z,1,nhbcs_0918800229330871,SRP064159,nhbcs_0918800229330871,,,,human,gastrointestinal tract,stool,
SRR12302493,WGS,152,3195066405,PRJNA296814,SAMN15567830,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1165336168,MARINE BIOLOGICAL LABORATORY,2017,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX8805540,USA,North America,USA: New Hampshire Lebanon,Homo sapiens,NextSeq 500,43.674125 N 72.273013 W,nhbcs_0918800229330358,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2020-07-23T00:00:00Z,2020-07-23T10:05:00Z,1,nhbcs_0918800229330358,SRP064159,nhbcs_0918800229330358,,,,human,gastrointestinal tract,stool,
