database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC1	QC2	QC3	QC4	QC5	QC6	QC7	QC8	A02	A03	A04	A-05	A-06	A-07	A08	A-09	A-10	A-12	A-13	A-14	A-15	A-16	A-17	A18	A-19	A-20	A21	A22	A-23	A24	A-25	A-26	A27	A-28	A30	A-05-7	A-06-7	A-07-7	A-09-7	A-10-7	A-12-7	A-13-7	A-14-7	A-15-7	A-16-7	A-17-7	A-19-7	A-20-7	A-23-7	A-24-7	A-25-7	A-26-7	A-28-7	A-29-7	A30-7
CHEBI:3899	C21H34O5	C[C@]12CC(=O)[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC[C@]2(O)[C@@H](O)CO	InChI=1S/C21H34O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h12-15,17-18,22-23,25-26H,3-11H2,1-2H3/t12-,13-,14+,15+,17+,18-,19+,20+,21+/m1/s1	alpha-Cortolone	411.2387562		M+FA-H		7.464233333												84555.95895	83955.47331	84018.71561	86449.31136	80797.21533	82742.51051	82150.00833	84938.31971	76280.04777	290680.8834	82465.91679	104376.1087	24749.23288	53834.19243	87430.59713	39611.60971	32698.27094	71049.44242	375265.1476	349423.0356	60344.76302	64485.27416	23427.15507	154751.8816	256394.1211	150570.1679	105090.6182	59284.95287	122949.2379	122804.0743	159483.9354	106599.6279	75406.8757	52507.33598	140011.8602	82606.63521	161803.0745	29184.46872	115209.872	61630.76983	48608.51505	99376.09916	236791.6204	47453.17206	87268.62793	31177.97866	60036.96665	61401.63563	63308.28019	49120.53346	59638.13219	58626.32319	89476.06569	132501.2464	144564.0561
CHEBI:187143	C28H58NO9P	P(OC[C@H](O)COCC(OC)CCCCCCCCCCCCCCCCCCC)(OC[C@H](N)C(O)=O)(O)=O	InChI=1S/C28H58NO9P/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(35-2)23-36-21-25(30)22-37-39(33,34)38-24-27(29)28(31)32/h25-27,30H,3-24,29H2,1-2H3,(H,31,32)(H,33,34)/t25-,26?,27+/m1/s1	1-(2-methoxy-heneicosanyl)-sn-glycero-3-phosphoserine	564.3652655		M-H2O-H		7.602333333												4149.261066	4550.221813	4257.597728	5999.650272	4967.704153	4798.760107	4801.823729	4754.910748	2802.794557	2603.77902	4.39612E-08	23349.94419	15379.80399	4.39612E-08	4.39612E-08	4179.820714	4.39612E-08	4.39612E-08	2555.39445	2129.206925	5831.23439	4.39612E-08	8792.375908	4.39612E-08	2814.40397	4.39612E-08	12977.66272	4.39612E-08	34881.36548	6090.180125	4.39612E-08	2292.430228	4.39612E-08	2093.785838	4.39612E-08	86076.67805	3571.876212	5070.727501	1737.254888	4.39612E-08	28857.88432	611.4937857	4437.887823	13739.95165	3486.759028	6921.438764	2272.820061	6511.29292	19068.85514	4.39612E-08	8230.444545	7984.799139	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:174814	C18H16O4	O1C(=O)C([C@H](CC)C2=CC=C(O)C=C2)=C(O)C=3C1=CC=CC3	InChI=1S/C18H16O4/c1-2-13(11-7-9-12(19)10-8-11)16-17(20)14-5-3-4-6-15(14)22-18(16)21/h3-10,13,19-20H,2H2,1H3/t13-/m1/s1	4'-Hydroxy-R-phenprocoumon	341.1028215		M+FA-H		6.6082												13803.9784	13579.09861	13714.72753	14028.00519	14883.07256	12778.90571	13660.27829	14124.37023	20576.47383	21275.90268	7183.566889	48031.71886	32188.80036	3106.108198	4.39612E-08	5493.995181	25514.2658	505.1372446	16517.69247	18663.18493	41493.9092	1298.704478	2396.869047	112.3193721	18758.41256	508.2018273	10729.79837	4054.724482	13118.58571	5184.535383	38.6811512	13731.64957	4.39612E-08	2817.75209	7.157600852	13385.28396	15043.18136	13769.60602	435.5271445	21805.34704	36717.15534	2492.90195	4389.842315	46007.9149	4320.730929	279694.9692	37204.1465	14268.54913	17816.45119	46502.96759	25334.88277	21485.17387	758.5325678	66.63336641	168.0159379
CHEBI:184915	C24H26O13	O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=C(OC)C3=O)C4=CC(OC)=C(O)C=C4)C=C(O)C2OC)CO	InChI=1S/C24H26O13/c1-32-12-6-9(4-5-10(12)26)20-23(34-3)17(29)15-13(35-20)7-11(27)21(33-2)22(15)37-24-19(31)18(30)16(28)14(8-25)36-24/h4-7,14,16,18-19,24-28,30-31H,8H2,1-3H3/t14?,16-,18+,19?,24+/m1/s1	Jaceidin 5-glucoside	567.1358177		M-H2O-H, M+FA-H		5.390816667												2445.673948	3298.251734	2756.235791	2642.332597	2436.82338	2349.793259	2417.151438	3029.048314	4.39612E-08	8251.608115	443.9494918	842.8071365	4988.751257	95.98445652	4.39612E-08	4.39612E-08	199.0202461	14.85494321	6503.663391	7246.925736	4.39612E-08	61.75131642	3508.090765	35.77090391	7403.602055	114.9873157	330.6659027	1756.295155	1364.637756	71.7066818	561.1304851	14228.80086	28.19878285	162758.2045	736.8198055	4.39612E-08	704.3493947	35.06546836	4.39612E-08	12967.96414	930.4558523	4.39612E-08	4558.059847	115.3444467	4.39612E-08	601.6186076	14.28412158	4.39612E-08	4188.255499	24.24003779	152.1894324	384.7882987	8036.165107	3293.729705	2818.671819
CHEBI:82966	C14H18N2O5	NC(CCC(=O)NC(Cc1ccccc1)C(O)=O)C(O)=O	InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)	gamma-Glutamylphenylalanine	293.1142882		M-H		2.350466667												18796.85737	20014.07152	18906.86541	18116.80281	18889.56624	18197.66095	18537.92837	18254.78194	14342.72996	31922.13887	28602.11635	19302.92472	13445.48221	7334.664316	33055.70376	48384.82913	28612.45979	19280.58658	34723.18747	9219.109594	20492.95312	17341.04057	54970.40019	15604.45914	38732.04043	13416.89136	39562.3427	13437.71019	33287.9241	18958.38975	13395.53764	35735.32585	22907.24083	37325.95833	12895.97005	28751.28991	24213.8333	45688.04124	13073.2966	6041.274989	76926.75103	21119.30015	21573.89122	8938.334972	29985.33526	15155.37825	22601.391	14450.35992	14959.9031	9482.623733	8582.567872	11949.48498	20301.53097	8014.751127	8876.821144
CHEBI:168013	C29H44O5	O1C2(C3(C(C4=C(C5(C(CC4)C(C(=O)CC5)(CO)C)C)CC3)(C(=O)C2)C)C)C(CC1C(O)CC)C	InChI=1S/C29H44O5/c1-7-20(31)21-14-17(2)29(34-21)15-24(33)28(6)19-8-9-22-25(3,18(19)10-13-27(28,29)5)12-11-23(32)26(22,4)16-30/h17,20-22,30-31H,7-16H2,1-6H3	(23S,24S)-17,23-Epoxy-24,29-dihydroxy-27-norlanost-8-ene-3,15-dione	517.3170285		M+FA-H		6.505866667												6777.963374	6223.346184	6945.677797	6506.32765	7484.969898	7418.050686	6764.334374	8060.869736	10708.97091	4.39612E-08	4229.807077	98586.12042	78716.46116	16057.94214	18231.01171	12966.33908	910.8010412	1098.410652	4.39612E-08	4.39612E-08	4.39612E-08	6324.197415	4.39612E-08	5266.232236	4.39612E-08	218.713765	211.2656105	76576.67832	4.39612E-08	2241.111509	1791.959215	10878.70596	19158.23604	122.0648184	1028.636923	4.39612E-08	986.9154638	10390.97929	766.5049854	456.1283872	201.5095994	37557.14281	184.4455765	217.705385	9912.881618	968.5689904	4.39612E-08	4.39612E-08	814.5320936	8612.258086	7889.219868	5982.439464	13253.34535	1209.528708	1503.703377
CHEBI:85159	C15H22O2	C[C@@H]1CC(=O)C=C(CO)[C@]11CC[C@H](C1)C(C)=C	InChI=1S/C15H22O2/c1-10(2)12-4-5-15(8-12)11(3)6-14(17)7-13(15)9-16/h7,11-12,16H,1,4-6,8-9H2,2-3H3/t11-,12-,15+/m1/s1	Oxysolavetivone	279.1600326		M+FA-H		7.294266667												756.0275102	1039.88593	1040.542928	972.270862	783.1086052	783.900667	868.3357297	848.8780501	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	288.8471214	141.6484666	1912.025968	4.39612E-08	3480.093783	4.39612E-08	4.39612E-08	4.39612E-08	15207.96978	4.39612E-08	5706.561588	4.39612E-08	5733.290715	152.2152371	968.7740302	4.39612E-08	3549.149284	1383.993032	2366.302329	4.39612E-08	2933.824462	1353.668996	851.5066662	97.2699185	4.39612E-08	1064.979778	4.39612E-08	4.39612E-08	410.2512091	4.39612E-08	125.5415545	1482.052027	4.39612E-08	129.9677923	4.39612E-08	132.6904987	4.39612E-08	541.7914149	994.7980613	3430.126273	372.1110475	134.2159848
CHEBI:34450	C20H32O3	CCCCC\C=C/C\C=C/C\C=C/CC1OC1CCCC(O)=O	InChI=1S/C20H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-18-19(23-18)16-14-17-20(21)22/h6-7,9-10,12-13,18-19H,2-5,8,11,14-17H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-	5,6-Epoxy-8,11,14-eicosatrienoic acid	319.2276866		M-H		11.41553333												5359.0296	5995.97204	5902.324272	5667.589238	5888.606895	5197.282803	5751.587761	5817.455455	385.2134348	12602.00262	5769.769783	2406.340869	6447.542166	14824.63791	159.6422809	46848.33747	410.5701742	584.9740892	13051.81766	12087.61974	12854.97018	886.2408338	2279.9732	5849.851436	10996.96235	3713.23497	5503.377449	365.7983742	63578.50153	2426.423221	178.6814233	3069.993652	544.1816813	11352.70337	302.8503574	3029.960307	3339.003445	20188.50116	1352.126115	27729.29092	27385.09004	610.8757741	4.39612E-08	14949.77312	1185.688223	3560.528425	16590.7481	4702.214707	1324.318116	1057.413591	3781.842949	3894.76027	14612.20466	180.4803158	4.39612E-08
CHEBI:31028	C15H14O5	O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1	InChI=1S/C15H14O5/c16-9-3-1-8(2-4-9)15-13(19)7-11-12(18)5-10(17)6-14(11)20-15/h1-6,13,15-19H,7H2/t13-,15-/m1/s1	Epiafzelechin	319.0822141		M+FA-H		4.832683333												1410.612129	1898.418873	1567.045117	1362.519295	1456.584934	1505.486321	1856.169443	1609.157803	368.99988	1.5223E-05	410.3629677	39.95507939	4.39612E-08	59281.76265	6738.982196	113.1293649	5629.131851	1199.143107	4.39612E-08	20.37597636	175.1009914	2320.732869	24.850116	641.0534091	0.016011311	736.3495012	178.9553266	2304.27563	23.90955399	394.0957139	3704.319852	563.0841379	5702.982829	510.4436744	2909.325806	67.6992376	33.10442831	3215.160171	1243.883217	1872.272201	35.53062329	977.3009184	69.73180731	33.82712652	40.49883625	455.6577097	4.39612E-08	4.39612E-08	982.8694402	668.3364213	562.0871993	647.3117125	787.4623293	699.7779996	11.986318
CHEBI:91299	C26H54NO7P	[C@@H](CO)(COP(OCC[N+](C)(C)C)(=O)[O-])OC(=O)*		LysoPC(0:0/18:0)	568.3618897		M+FA-H		12.28783333												107407.0091	104316.0294	111992.9182	111672.1035	112696.2903	106560.3389	111675.2136	113741.2926	23943.57423	971699.4118	21772.35109	148794.176	113276.324	12403.59709	2246.788638	518142.7425	21297.01706	598.0599954	803896.4556	646579.052	320094.9297	6497.313266	41054.83508	12034.41169	770273.4987	4.39612E-08	880835.582	13643.63147	197842.4718	19542.13697	1815.909306	114988.734	4559.899047	278560.6272	23230.09268	3360.006084	1048.900814	122183.4464	74853.52848	679.9262071	13815.00195	3628.730624	15965.1723	4817.899334	57180.06316	3033.094826	21879.29935	67793.75352	5585.599991	1386.138093	11397.10069	4964.562781	24254.01832	238.3577503	4.39612E-08
CHEBI:90055	C11H17N3O6	[C@H]1([C@@H]([C@H](O[C@H]1N2C=NC(=C2)C[C@@H](C(O)=O)N)CO)O)O	InChI=1S/C11H17N3O6/c12-6(11(18)19)1-5-2-14(4-13-5)10-9(17)8(16)7(3-15)20-10/h2,4,6-10,15-17H,1,3,12H2,(H,18,19)/t6-,7+,8+,9+,10+/m0/s1	N-Ribosylhistidine	573.216247		2M-H		1.275916667												6173.922872	5823.063285	6302.713796	8045.140753	6331.227885	4291.656204	5318.151361	6433.253926	49.31527554	26304.23182	4.39612E-08	4.39612E-08	1415.098659	4.39612E-08	4.39612E-08	7851.287935	85903.0504	4.39612E-08	37514.90002	35628.64693	32231.77934	4.39612E-08	4.39612E-08	4.39612E-08	33575.32428	4.39612E-08	32773.39786	4.39612E-08	17815.32974	4.39612E-08	4.39612E-08	33553.33925	4.39612E-08	6487.156098	4.39612E-08	4.39612E-08	6363.256264	26402.74313	87.33871226	2179.771132	16378.8644	218.1431902	36680.89636	31699.2662	39191.67148	857.8286374	1057.432113	18582.23063	3885.881935	4.39612E-08	300.4343907	573.8510183	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:27742	C19H24O5	[H][C@@]12CC[C@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)CCC[C@@]21OC3=O	InChI=1S/C19H24O5/c1-10-8-17-9-18(10,23)7-4-11(17)19-6-3-5-16(2,15(22)24-19)13(19)12(17)14(20)21/h11-13,23H,1,3-9H2,2H3,(H,20,21)/t11-,12-,13-,16-,17+,18+,19-/m1/s1	Gibberellin A20	377.1602902		M+FA-H		6.724733333												491.7547516	1278.017384	978.924582	793.8345231	953.4948961	1219.032294	633.6207417	1016.702988	231.2764538	38.82667282	100.6282418	119.4966491	95.69410164	4.39612E-08	527.924624	510.7146877	23.70228143	4.39612E-08	4.39612E-08	26.73773838	79.34916752	2204.220041	115.4876146	1841.298291	20.85038468	21007.19876	297.6478805	567.5238077	18.16209582	2416.413252	9758.222685	4.39612E-08	217.417948	79.02805471	9763.67475	126.1414872	167.9723694	4.39612E-08	221.006525	78.74301977	4.39612E-08	117.683838	106.0158548	4.39612E-08	100.4705219	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	8.507318057	18.19648387	280.9820981	4.39612E-08	4.39612E-08
CHEBI:193188	C15H16O6	COC1=CC(=O)OC(C1)C(CC2=CC3=C(C=C2)OCO3)O	InChI=1S/C15H16O6/c1-18-10-6-13(21-15(17)7-10)11(16)4-9-2-3-12-14(5-9)20-8-19-12/h2-3,5,7,11,13,16H,4,6,8H2,1H3	6-[2-(2H-1,3-benzodioxol-5-yl)-1-hydroxyethyl]-4-methoxy-5,6-dihydro-2H-pyran-2-one	583.181913		2M-H		6.476183333												12800.95756	11007.14504	12699.84292	11291.74089	9956.16199	9905.633115	11993.41742	9478.257494	1054.511117	4.39612E-08	13275.33574	64045.35773	3357.481647	26855.01775	46604.15703	15235.7334	1053.495442	11912.18166	4.39612E-08	4.39612E-08	3438.156938	979.7646102	6796.669696	1239.743786	4.39612E-08	15070.19812	4.39612E-08	16381.47134	4.39612E-08	2244.845872	54245.92614	2066.306356	35608.66047	1799.750937	44462.30731	1228.786086	42619.31557	16166.57066	44821.63343	551.270061	4.39612E-08	54678.32232	4.39612E-08	10153.4634	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	154.8998111	144.3610832	9838.993087	8866.49549	23744.73266	25298.63381	23685.45472
CHEBI:183608	C11H20N2O4	OC1CC(N(C1)C(=O)C(N)C(CC)C)C(O)=O	InChI=1S/C11H20N2O4/c1-3-6(2)9(12)10(15)13-5-7(14)4-8(13)11(16)17/h6-9,14H,3-5,12H2,1-2H3,(H,16,17)	Isoleucyl-Hydroxyproline	243.1345506		M-H		4.098533333												1425.049057	1844.749892	1613.613242	1506.060652	1776.97836	1852.370572	1953.665261	1692.522823	329.0448664	622.7826844	2428.391654	2316.680902	522.9767061	8220.919274	150.9441863	1018.716856	48.11432655	8221.130796	688.4456304	320.4826767	2589.867153	339.0308051	2246.518244	4138.572341	474.5918846	295.0210723	1661.247846	4949.578782	806.7144311	383.1776294	936.6279344	549.4533946	4.39612E-08	830.0046265	698.4986239	4267.379706	807.7664733	6977.11541	941.7371359	4335.495947	2213.601112	3596.732332	114.8696325	2091.401266	105.9392533	2362.038729	4.39612E-08	181.4690333	772.7733876	6209.176526	309.2822575	574.1179886	3641.310452	1924.634263	2214.839161
CHEBI:73718	C13H24O4	OC(=O)CCCCCCCCCCCC(O)=O	InChI=1S/C13H24O4/c14-12(15)10-8-6-4-2-1-3-5-7-9-11-13(16)17/h1-11H2,(H,14,15)(H,16,17)	1,11-Undecanedicarboxylic acid	243.1597445		M-H		9.1476												11875.20093	12084.65316	11810.6808	12322.77771	12215.81962	11707.74813	11679.9196	12173.19315	18076.57326	10662.12286	21189.69553	17310.99603	10503.60318	13169.5441	14648.07846	11190.55432	10426.62061	12571.45092	10091.93291	11498.49333	4643.14931	11882.92786	10098.43085	23123.35081	8454.196319	36710.08	7166.010306	6611.193038	6905.154645	13506.28605	74035.2005	8878.190538	13059.01458	10597.18442	107532.8744	15134.56469	9422.193117	9602.538248	14979.71182	17207.88278	5714.614334	7109.604722	6267.368808	9042.757855	11115.67452	6155.27816	7604.715971	14030.21203	20216.74044	11284.77209	11596.61332	11711.11476	9271.507079	9770.065104	9776.741623
CHEBI:76084	C26H50NO7P	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](CO)COP([O-])(=O)OCC[N+](C)(C)C	InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)34-25(23-28)24-33-35(30,31)32-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/b10-9-,13-12-/t25-/m1/s1	2-linoleoyl-sn-glycero-3-phosphocholine	564.3309223		M+FA-H		10.9921												41592.2006	39452.99957	42025.56318	42470.54822	40485.57335	39597.57636	41143.0111	40901.25367	1810.222523	21451.90909	3528.937873	29014.34784	66132.69316	1141.267303	988.0002337	221921.8875	7.460768415	1179.689882	26926.10438	14447.69026	16224.82972	39496.35489	550.4977141	9245.688394	23423.44116	66.05045075	22518.14805	36325.89469	85745.10401	1646.955985	7562.998905	4675.382988	275.2577202	10746.96918	52202.42155	11364.80154	1398.470578	74426.21693	81991.59665	786.5684449	42739.60712	4981.754556	44701.49229	47540.37516	153581.7903	675.1403396	271.4654873	1554.548789	393.9029571	860.4152188	4072.446865	14.62544863	3121.142198	4.39612E-08	382.4999254
CHEBI:193190	C15H12O7	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C(=C(C=C3)O)O)O	InChI=1S/C15H12O7/c16-6-3-9(18)13-10(19)5-11(22-12(13)4-6)7-1-2-8(17)15(21)14(7)20/h1-4,11,16-18,20-21H,5H2	5,7-dihydroxy-2-(2,3,4-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one	349.0568152		M+FA-H		4.4125												574.8716496	468.6065809	724.5036588	484.1990579	709.4855309	574.5796394	799.2632866	806.4704037	138.2537879	156.3095075	4.39612E-08	4.39612E-08	4.39612E-08	1097.646723	415.6179091	2469.202047	4.39612E-08	4.39612E-08	226.9757252	608.6343866	4.39612E-08	4.39612E-08	108.9029121	281.5222736	992.5808587	137.0316844	197.6378286	77.39378001	105.0785688	4.39612E-08	65.88507476	36342.14124	53.3981548	4.39612E-08	63.29722494	4.39612E-08	1275.746185	208.6466882	377.864786	118.1111817	466.1284605	444.2563384	434.8821924	125.0213295	4.39612E-08	6694.357745	432.8500344	383.0383606	4.39612E-08	69.15539965	4.39612E-08	86.46395426	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:191782	C34H48O16	O1C2(C3(C(C(C(CC3=O)C(O)(C)C)(C(OC(=O)C)CC(O)=O)C)CCC2(C(OC4OC(C(O)C(O)C4O)CO)C=5C=COC5)C)C)C1C(O)=O	InChI=1S/C34H48O16/c1-15(36)47-21(12-22(38)39)32(5)18-7-9-31(4,34(27(50-34)28(43)44)33(18,6)20(37)11-19(32)30(2,3)45)26(16-8-10-46-14-16)49-29-25(42)24(41)23(40)17(13-35)48-29/h8,10,14,17-19,21,23-27,29,35,40-42,45H,7,9,11-13H2,1-6H3,(H,38,39)(H,43,44)	Nomilinic acid 17-glucoside	711.2850523		M-H		4.249833333												1698.058988	424.6582877	1925.984643	2052.610827	2127.969522	1634.453377	1516.873118	1077.440659	233.4012004	358.21073	92.89124249	4.39612E-08	4.39612E-08	277.3984288	132.0225398	983.1457757	117.4623071	217.612826	469.9869637	1166.747552	136.27418	415.1325003	1894.892928	88.32648575	1204.605605	4.39612E-08	186.4060793	107.2004681	257.1899015	911.6963263	101.0882287	74.08040901	57.65285104	4.39612E-08	100.1355177	453.903211	86.97640649	794.6371573	1444.61439	566.4270427	701.4905048	1226.589139	3370.822249	538.58937	39.87329335	4.39612E-08	2601.128512	4.39612E-08	1649.296961	4.39612E-08	4143.115809	1773.618563	4.39612E-08	80054.13655	77551.22598
CHEBI:28800	C8H15NO6			N-Acetylgalactosamine	220.0818877		M-H		0.757383333												97931.11847	95188.93083	85007.2229	96081.71499	91677.21934	94383.20874	88418.31679	87078.87366	81308.57644	58862.39292	105871.7351	131684.4915	81645.26388	49554.93108	74337.07929	55574.25342	78006.49735	130387.6885	72259.21723	108052.6624	144715.1949	122507.3708	103703.0218	51619.57006	187804.7446	53472.8606	153444.1793	82243.3895	46020.28074	295725.9843	170668.51	83009.75553	84661.39419	58916.37084	108770.0222	191807.908	166022.1191	81351.78718	72215.07918	122951.7514	134003.7443	195736.9277	60262.40963	178874.4363	110033.6392	342288.3602	163669.3685	408234.7449	154428.8594	134360.7168	80043.20047	89812.2721	120143.8124	249764.9207	252745.2691
CHEBI:174792	C14H18N2O5	O=C(NC(CC(O)=O)C1=CC=CC=C1)CCC(N)C(O)=O	InChI=1S/C14H18N2O5/c15-10(14(20)21)6-7-12(17)16-11(8-13(18)19)9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)	L-gamma-Glutamyl-beta-phenyl-beta-L-alanine	293.1145052		M-H		4.532766667												24364.00851	25882.29522	24593.98314	23555.75985	24159.7447	25163.08004	24685.6723	23576.78715	11789.2878	24345.99405	20670.99714	6462.082883	27123.24848	6822.629606	8422.807747	16043.97593	11868.01485	33940.41917	33722.40434	28755.73339	25097.93272	22666.50119	37516.39761	5999.419023	8848.082808	22423.12115	11659.87924	25758.46073	45743.16977	8062.447239	23329.80097	2505.425447	10942.62076	60300.48353	14170.41553	119028.4476	9456.35249	13788.01736	43038.93188	40249.49333	61644.45808	36862.13171	51806.43993	37868.08031	40125.6411	50399.88935	150474.4132	34597.34855	35430.91538	61845.78968	10063.80126	11851.32754	45584.50558	25263.33011	28605.11934
CHEBI:41254	C12H16O5	CCCc1oc(CCC(O)=O)c(C(O)=O)c1C	InChI=1S/C12H16O5/c1-3-4-8-7(2)11(12(15)16)9(17-8)5-6-10(13)14/h3-6H2,1-2H3,(H,13,14)(H,15,16)	CMPF	239.0920973		M-H, M+FA-H		5.213416667												17907.48364	16576.11174	17465.24553	18316.19005	17725.93028	17804.19912	17168.5914	17892.80144	114970.9804	19497.36792	8537.942047	28933.9976	70087.22074	37214.48875	7658.573671	8696.314712	12277.37909	20158.86891	21306.52877	22910.69143	10660.88699	28152.58746	20380.2552	25967.86743	19649.62534	19425.22224	9398.44222	10970.50552	24525.40363	9986.488179	17025.10027	21563.25206	8248.383149	6349.421381	16010.54341	12323.89698	52977.38141	9534.712211	17540.87748	19308.88365	18787.96977	10029.52345	56778.27612	14643.59034	11587.7513	20228.95412	23458.69198	22647.38163	37704.7937	39407.06964	27013.30811	25314.15505	10669.98163	19380.8217	20305.98483
CHEBI:174463	C15H18O4	O[C@H]1[C@@](C(C(=O)C1)(C)C)(C=2C(=O)C=C(C(=O)C2)C)C	InChI=1S/C15H18O4/c1-8-5-11(17)9(6-10(8)16)15(4)13(19)7-12(18)14(15,2)3/h5-6,13,19H,7H2,1-4H3/t13-,15+/m1/s1	Enokipodin D	307.1185365		M+FA-H		8.38825												17396.69848	16926.98116	17076.84834	16776.4057	16770.63046	16714.69583	17680.54531	16830.00461	33516.82243	41970.89081	7483.095893	10322.60118	37832.61687	18356.74337	520.5660688	39934.66938	15447.86968	11418.43492	35383.24129	41198.28207	17320.38939	22338.76316	51271.83864	3824.83161	34923.21882	2581.603377	15849.90959	12299.68997	26214.73678	27606.38014	1168.743308	27806.58592	2197.989978	45860.11406	4315.035852	40489.40127	17387.3638	74252.8002	6547.476559	56583.62589	24574.80458	5338.175277	13543.12651	16101.82943	33007.38961	14204.90896	30651.00716	45573.72517	11253.36991	10582.22671	26104.36933	28044.22254	23933.59228	2144.909228	2901.095888
CHEBI:168498	C35H42N4O10	O=C1C(C(C=2NC(=C(C21)C)CC=3NC(=C(C3CCO)C)C=O)C=4NC(=C(C4CCC(O)=O)C)CC5NC(=O)C(=C5C)C(O)CO)C(OC)=O	InChI=1S/C35H42N4O10/c1-14-18(8-9-40)23(36-24(14)12-41)11-21-17(4)28-32(38-21)29(30(33(28)46)35(48)49-5)31-19(6-7-26(44)45)15(2)20(37-31)10-22-16(3)27(25(43)13-42)34(47)39-22/h12,22,25,29-30,36-38,40,42-43H,6-11,13H2,1-5H3,(H,39,47)(H,44,45)	Hv-NCC-1	677.2830638		M-H		6.060316667												53306.79461	55082.06508	52255.36984	54369.75539	53662.82549	50459.97755	54528.66817	53735.08176	111841.9681	21323.70684	28607.42441	322494.1829	40128.59452	5448.1016	1357.694131	6365.948147	118356.185	4708.949234	21383.31143	25221.04545	39946.7424	10150.55272	708.0186615	2859.892573	27566.20766	10922.09301	15656.19513	18626.56024	52433.11967	23806.50035	5413.009479	19385.38966	1659.704601	967.8013982	6030.278033	45670.1548	200209.9782	24824.48404	27881.52208	49974.62913	28606.93757	7115.714169	758619.8914	37413.67485	5608.943992	104751.5039	135145.9705	266699.8938	169038.2795	529789.8004	73140.02938	78224.09613	477.0074071	3061.098057	3699.171111
CHEBI:193192	C10H12O3	CC(=O)CC(C1=CC=C(C=C1)O)O	InChI=1S/C10H12O3/c1-7(11)6-10(13)8-2-4-9(12)5-3-8/h2-5,10,12-13H,6H2,1H3	4-hydroxy-4-(4-hydroxyphenyl)butan-2-one	225.0762699		M+FA-H		4.06505												3080.49958	2767.659237	2620.313887	2912.635607	2698.047168	2878.650216	2801.060722	2832.115101	16596.58851	201.7747623	465.3711581	233.6192384	463.5818237	869.5363216	49746.89645	384.3545258	2359.648561	848.0951836	227.5337526	330.1763207	266.6555099	2166.355087	304.0234359	928.5884605	185.8983671	646.4356895	135.4023717	1176.433962	61.52240393	761.8831018	975.7628173	504.1719642	51092.66052	209.539071	1061.281234	181.3802923	5007.153834	293.5540781	716.0265256	389.7112486	165.8604242	496.0684261	200.0738409	129.299357	778.8887242	378.4419819	465.9354244	940.6284596	209.2340153	623.5463646	41.69959168	72.85510582	526.4936612	998.8582367	946.6008573
