Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,host_subject_id,subject_information
SRR8057116,AMPLICON,350,10427200,PRJNA436359,SAMN10241998,Metagenome or environmental,7420520,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886629,USA,North America,USA,Homo sapiens,Illumina MiSeq,G104226,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104226,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G104226_SubjectID_11833,
SRR8057117,AMPLICON,350,14329350,PRJNA436359,SAMN10241995,Metagenome or environmental,7044075,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886628,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93133,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93133,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G93133_SubjectID_8328,
SRR8057118,AMPLICON,350,8465100,PRJNA436359,SAMN10241996,Metagenome or environmental,4812753,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886627,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90166_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90166_comb,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G90166_comb_SubjectID_9270,
SRR8057123,AMPLICON,350,1875650,PRJNA436359,SAMN10241989,Metagenome or environmental,897653,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886622,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74977,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74977,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G74977_SubjectID_13092,
SRR8057126,AMPLICON,350,24663800,PRJNA436359,SAMN10242227,Metagenome or environmental,15722074,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886619,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94456,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94456,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94456_SubjectID_9658,
SRR8057127,AMPLICON,350,16253300,PRJNA436359,SAMN10242591,Metagenome or environmental,9115792,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886618,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75072,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75072,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75072_SubjectID_10050,
SRR8057128,AMPLICON,350,2524550,PRJNA436359,SAMN10242546,Metagenome or environmental,1856369,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886791,USA,North America,USA,Homo sapiens,Illumina MiSeq,G104191,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104191,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G104191_SubjectID_11085,
SRR8057129,AMPLICON,350,20382600,PRJNA436359,SAMN10242448,Metagenome or environmental,10943923,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886790,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75056,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75056,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75056_SubjectID_3249,
SRR8057130,AMPLICON,350,33359550,PRJNA436359,SAMN10242447,Metagenome or environmental,20914789,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886789,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94409,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94409,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94409_SubjectID_2171,
SRR8057132,AMPLICON,350,1976100,PRJNA436359,SAMN10242542,Metagenome or environmental,1168976,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886787,USA,North America,USA,Homo sapiens,Illumina MiSeq,G108827,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G108827,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G108827_SubjectID_7002,
SRR8057133,AMPLICON,350,4339300,PRJNA436359,SAMN10242154,Metagenome or environmental,2514254,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886786,USA,North America,USA,Homo sapiens,Illumina MiSeq,G108859,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G108859,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G108859_SubjectID_9479,
SRR8057134,AMPLICON,350,16447200,PRJNA436359,SAMN10242153,Metagenome or environmental,8760337,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886785,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75170,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75170,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75170_SubjectID_4522,
SRR8057135,AMPLICON,350,69712300,PRJNA436359,SAMN10242156,Metagenome or environmental,44993358,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886784,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94665,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94665,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94665_SubjectID_3115,
SRR8057136,AMPLICON,350,38428250,PRJNA436359,SAMN10242155,Metagenome or environmental,25299819,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886783,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94664,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94664,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94664_SubjectID_2648,
SRR8057137,AMPLICON,350,35250950,PRJNA436359,SAMN10242150,Metagenome or environmental,23158196,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886782,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94662,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94662,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94662_SubjectID_13310,
SRR8057138,AMPLICON,350,3705450,PRJNA436359,SAMN10242149,Metagenome or environmental,2188403,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886781,USA,North America,USA,Homo sapiens,Illumina MiSeq,G108853,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G108853,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G108853_SubjectID_13099,
SRR8057139,AMPLICON,350,56791700,PRJNA436359,SAMN10242152,Metagenome or environmental,37409931,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886780,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94660,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94660,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94660_SubjectID_5347,
SRR8057140,AMPLICON,350,14277200,PRJNA436359,SAMN10242151,Metagenome or environmental,7990515,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886779,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75172,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75172,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75172_SubjectID_4096,
SRR8057142,AMPLICON,350,18103750,PRJNA436359,SAMN10242158,Metagenome or environmental,10142895,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886777,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75204,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75204,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75204_SubjectID_8273,
SRR8057143,AMPLICON,350,17966550,PRJNA436359,SAMN10242157,Metagenome or environmental,10033663,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886776,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75205,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75205,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75205_SubjectID_10750,
SRR8057144,AMPLICON,350,2934050,PRJNA436359,SAMN10242693,Metagenome or environmental,1713582,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886775,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75130,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75130,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75130_SubjectID_9191,
SRR8057145,AMPLICON,350,8078000,PRJNA436359,SAMN10242383,Metagenome or environmental,5057062,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886774,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94473,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94473,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94473_SubjectID_12293,
SRR8057146,AMPLICON,350,42449050,PRJNA436359,SAMN10242696,Metagenome or environmental,25505000,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886773,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96303,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96303,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G96303_SubjectID_14486,
SRR8057147,AMPLICON,350,20742050,PRJNA436359,SAMN10242382,Metagenome or environmental,13127255,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886772,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94474,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94474,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94474_SubjectID_7426,
SRR8057148,AMPLICON,350,11129650,PRJNA436359,SAMN10242026,Metagenome or environmental,6776805,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886771,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94540,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94540,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94540_SubjectID_9998,
SRR8057149,AMPLICON,350,32373600,PRJNA436359,SAMN10242025,Metagenome or environmental,20651550,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886770,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94541,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94541,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94541_SubjectID_4390,
SRR8057150,AMPLICON,350,26364100,PRJNA436359,SAMN10242024,Metagenome or environmental,16278355,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886769,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94542,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94542,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94542_SubjectID_3115,
SRR8057153,AMPLICON,350,29324050,PRJNA436359,SAMN10242021,Metagenome or environmental,18504558,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886766,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94545,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94545,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94545_SubjectID_15102,
SRR8057154,AMPLICON,350,15063300,PRJNA436359,SAMN10242020,Metagenome or environmental,9344146,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886765,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94546,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94546,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94546_SubjectID_11833,
SRR8057155,AMPLICON,350,16422700,PRJNA436359,SAMN10242019,Metagenome or environmental,10572036,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886764,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94547,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94547,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94547_SubjectID_7505,
SRR8057157,AMPLICON,350,47741400,PRJNA436359,SAMN10242086,Metagenome or environmental,30113579,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886762,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96353,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96353,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G96353_SubjectID_4196,
SRR8057158,AMPLICON,350,10913000,PRJNA436359,SAMN10242083,Metagenome or environmental,7563446,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886761,USA,North America,USA,Homo sapiens,Illumina MiSeq,G92914,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G92914,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G92914_SubjectID_1456,
SRR8057159,AMPLICON,350,4770850,PRJNA436359,SAMN10242084,Metagenome or environmental,3324198,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886760,USA,North America,USA,Homo sapiens,Illumina MiSeq,G92915,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G92915,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G92915_SubjectID_9872,
SRR8057160,AMPLICON,350,10853150,PRJNA436359,SAMN10242081,Metagenome or environmental,7463124,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886759,USA,North America,USA,Homo sapiens,Illumina MiSeq,G92916,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G92916,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G92916_SubjectID_6659,
SRR8057161,AMPLICON,350,2164750,PRJNA436359,SAMN10242082,Metagenome or environmental,1351021,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886758,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74942_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74942_comb,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G74942_comb_SubjectID_582,
SRR8057162,AMPLICON,350,24727150,PRJNA436359,SAMN10242028,Metagenome or environmental,15376437,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886757,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94548,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94548,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94548_SubjectID_11323,
SRR8057163,AMPLICON,350,18651500,PRJNA436359,SAMN10242027,Metagenome or environmental,11529253,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886756,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94549,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94549,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94549_SubjectID_1318,
SRR8057164,AMPLICON,350,24725050,PRJNA436359,SAMN10241945,Metagenome or environmental,15525153,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886755,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94550,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94550,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94550_SubjectID_6123,
SRR8057165,AMPLICON,350,19273800,PRJNA436359,SAMN10241946,Metagenome or environmental,12098410,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886754,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94551,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94551,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94551_SubjectID_9924,
SRR8057166,AMPLICON,350,16450350,PRJNA436359,SAMN10241943,Metagenome or environmental,10170474,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886753,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94559,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94559,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94559_SubjectID_13172,
SRR8057168,AMPLICON,350,34553750,PRJNA436359,SAMN10241941,Metagenome or environmental,22712728,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886751,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94635,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94635,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94635_SubjectID_11516,
SRR8057169,AMPLICON,350,5303900,PRJNA436359,SAMN10241942,Metagenome or environmental,2666746,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886750,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74979,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74979,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G74979_SubjectID_14448,
SRR8057170,AMPLICON,350,35945000,PRJNA436359,SAMN10241939,Metagenome or environmental,23240630,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886749,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94744,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94744,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94744_SubjectID_12966,
SRR8057171,AMPLICON,350,39873400,PRJNA436359,SAMN10241940,Metagenome or environmental,26249594,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886748,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94747,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94747,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94747_SubjectID_8775,
SRR8057172,AMPLICON,350,12804750,PRJNA436359,SAMN10242503,Metagenome or environmental,8379572,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886747,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94761,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94761,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94761_SubjectID_14971,
SRR8057173,AMPLICON,350,15130850,PRJNA436359,SAMN10241947,Metagenome or environmental,9345789,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886746,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94552,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94552,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94552_SubjectID_9763,
SRR8057175,AMPLICON,350,16459100,PRJNA436359,SAMN10242595,Metagenome or environmental,10256736,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886744,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96265,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96265,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G96265_SubjectID_11229,
SRR8057180,AMPLICON,350,38052000,PRJNA436359,SAMN10242339,Metagenome or environmental,23629704,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886739,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96340,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96340,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G96340_SubjectID_5206,
SRR8057181,AMPLICON,350,12721800,PRJNA436359,SAMN10242340,Metagenome or environmental,6355629,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886738,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93199,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93199,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G93199_SubjectID_9975,
SRR8057182,AMPLICON,350,14712950,PRJNA436359,SAMN10242345,Metagenome or environmental,7204718,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886737,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93194,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93194,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G93194_SubjectID_14224,
SRR8057183,AMPLICON,350,12796700,PRJNA436359,SAMN10242346,Metagenome or environmental,6192612,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886736,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93197,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93197,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G93197_SubjectID_12293,
